palyer_id,game_id,team_id,goals
401922,3607570,1050,1
401922,3607606,1050,1
355861,3605058,1050,1
335225,3610277,714,1
59561,3610439,1050,1
355861,3605223,1050,1
568157,3605203,1050,1
355861,3605302,1050,2
355861,3607530,1050,1
177467,3651087,1050,1
568157,3610379,1050,4
177467,3714227,1050,1
175449,3610364,1050,1
401922,3611469,1050,1
355861,3610364,1050,3
175449,3611510,1050,1
177467,3605313,1050,1
355861,3611468,1050,2
177467,3607598,1050,1
177467,3607606,1050,2
177467,3605203,1050,2
177467,3607617,1050,2
177467,3611453,1050,1
627294,3605048,237,1
627294,3605280,237,1
126716,3651072,1050,1
626913,3788859,1050,1
626913,3796969,1050,1
626913,3607530,1050,1
126716,3611497,1050,1
626913,3605203,1050,2
626913,3607617,1050,1
626913,3610379,1050,1
329145,3605329,368,1
329145,3607537,368,1
329145,3611445,368,1
60410,3607543,368,1
51174,3605329,368,1
263727,3651113,368,1
402733,3605222,368,1
214775,3605329,368,1
32467,3651033,368,1
32467,3651074,368,1
214775,3610297,368,1
32467,3607558,368,1
91849,3607590,368,1
32467,3607607,368,1
91849,3610438,368,1
32467,3610377,368,1
32467,3611456,368,1
20005,3605222,368,1
189441,3651098,368,1
20005,3605202,368,1
20005,3610297,368,1
20005,3610347,368,1
189441,3607537,368,1
189441,3607558,368,1
20005,3611445,368,1
189441,3607578,368,1
189441,3607607,368,1
189441,3607614,368,1
111630,3605044,368,2
111630,3605052,368,1
241391,3610404,2687,1
189441,3611445,368,1
111630,3607524,368,1
125165,3611465,368,2
361254,3651113,368,1
433049,3788894,368,1
111630,3611456,368,1
433049,3973427,368,1
361254,3605222,368,1
361254,3605283,368,1
361254,3605306,368,1
361254,3605329,368,1
433049,3605044,368,1
433049,3605067,368,1
223725,3605329,368,1
361254,3607568,368,1
433049,3605283,368,1
361254,3607626,368,1
361254,3610347,368,1
361254,3610365,368,1
223725,3610377,368,1
361254,3611445,368,1
361254,3611515,368,1
433049,3611475,368,1
433049,3611500,368,1
229804,3605217,681,2
351809,3611448,681,1
229804,3607523,681,1
229804,3610376,681,1
338424,3605217,681,1
338424,3607547,681,1
423440,3610437,681,1
338424,3610275,681,1
423440,3611508,681,1
129473,3610346,681,1
35518,3610275,681,1
35518,3611487,681,1
351478,3605039,681,1
289257,3611514,681,1
351478,3605057,681,1
351478,3605196,681,2
351478,3605282,681,1
351478,3605297,681,1
616369,3605064,681,1
351478,3607625,681,1
351478,3610346,681,1
351478,3610407,681,1
177847,3607547,681,1
177847,3607609,681,1
177847,3611494,681,1
99353,3611494,681,1
238407,3605323,681,1
349066,3605323,681,1
349066,3607523,681,1
349066,3607536,681,1
349066,3607606,681,1
625654,3605039,9899,1
625654,3605311,9899,1
238407,3611448,681,1
349066,3610576,681,1
238407,3611477,681,1
238407,3611494,681,1
349066,3611508,681,1
353032,3605200,1049,1
149498,3607522,1049,1
353032,3607616,1049,1
149498,3610372,1049,1
163086,3607597,159,1
221322,3605305,1049,1
221322,3605330,1049,1
63463,3605065,13,1
372246,3788842,1049,1
495629,3607538,1049,1
372246,3605045,1049,1
372246,3605053,1049,1
372246,3605065,1049,1
372246,3607538,1049,1
372246,3607569,1049,1
503991,3610291,1049,1
372246,3607604,1049,2
372246,3610368,1049,1
372246,3610408,1049,1
372246,3611446,1049,1
372246,3611457,1049,1
527350,3610558,1108,1
225122,3605065,1049,1
225122,3605200,1049,1
225122,3605330,1049,1
225122,3607597,1049,1
225122,3607604,1049,2
225122,3607624,1049,1
225122,3610278,1049,1
225122,3610340,1049,1
225122,3610408,1049,1
225122,3610567,1049,1
396894,3605200,1049,1
481084,3605284,1049,1
573775,3605211,1049,1
573775,3605222,1049,1
396894,3607573,1049,1
573775,3607549,1049,2
573775,3607573,1049,1
85383,3610561,2687,1
396894,3610408,1049,1
573775,3610291,1049,1
85383,3611485,2687,1
85383,3611505,2687,1
396894,3611506,1049,1
396894,3611516,1049,1
573775,3611476,1049,1
99922,3611481,150,1
113133,3607522,150,1
401624,3610345,150,1
531824,3605220,2865,1
193098,3605325,150,1
193098,3607591,150,2
193098,3610361,150,1
193098,3610571,150,1
203496,3605207,150,1
342385,3610293,150,1
203496,3607560,150,1
66106,3605197,150,1
203496,3607591,150,1
203496,3607599,150,1
203496,3610345,150,2
630995,3605197,150,1
66106,3607627,150,1
66106,3610273,150,1
100131,3610345,150,1
66106,3610377,150,1
100131,3610571,150,1
66106,3611496,150,1
126737,3605051,150,1
126737,3605220,150,1
126737,3605325,150,1
126737,3607522,150,1
126737,3607560,150,1
126737,3607563,150,3
126737,3607572,150,1
126737,3607591,150,1
126737,3607599,150,1
126737,3610273,150,1
126737,3610571,150,2
126737,3611501,150,2
141834,3610402,51828,1
141834,3611440,51828,1
122155,3605207,150,1
122155,3605220,150,1
122155,3605278,150,2
122155,3605325,150,1
122155,3607560,150,1
122155,3610293,150,1
122155,3610361,150,1
122155,3611496,150,1
278359,3605304,150,1
278359,3607522,150,2
354741,3607601,714,1
278359,3610273,150,2
524000,3605194,621,1
278359,3610293,150,2
278359,3610432,150,1
278359,3611440,150,1
278359,3611496,150,1
524000,3610360,621,1
61812,3610559,621,1
96718,3607599,621,1
54235,3605322,621,1
54235,3607536,621,1
54235,3610360,621,1
54235,3611463,621,1
300168,3610401,621,1
300168,3611463,621,1
524010,3610401,621,1
376514,3607554,3709,1
273152,3610276,3709,1
284854,3610325,3709,1
251106,3607525,3709,1
251106,3607533,3709,2
251106,3607554,3709,1
251106,3607589,3709,1
251106,3607613,3709,1
298976,3610276,3709,1
251106,3610276,3709,1
298976,3610341,3709,1
251106,3610325,3709,2
298976,3610363,3709,1
251106,3610341,3709,2
298976,3610573,3709,1
251106,3610559,3709,1
251106,3611453,3709,1
251106,3611518,3709,1
199369,3605059,3709,1
199369,3605297,3709,1
227961,3607554,3709,1
199369,3610276,3709,1
399780,3607602,5358,1
119905,3610274,940,1
423444,3611450,940,1
309110,3605219,940,1
309110,3607553,940,1
309110,3610323,940,2
165007,3605279,940,1
165007,3607601,940,1
165007,3610403,940,1
165007,3611502,940,1
70934,3607544,940,1
72047,3605040,940,1
72047,3605219,940,1
72047,3605326,940,1
70934,3610572,940,1
72047,3607544,940,2
72047,3607561,940,1
72047,3607573,940,1
72047,3607601,940,1
72047,3607611,940,2
72047,3610297,940,1
255653,3605201,9840,1
255653,3605208,9840,1
72047,3610403,940,2
255653,3605326,9840,2
72047,3611450,940,1
72047,3611473,940,1
72047,3611482,940,2
298589,3605063,331,1
255653,3607561,9840,1
298589,3605204,331,1
255653,3607601,9840,1
186399,3610403,10870,1
255653,3610274,9840,1
186399,3611482,10870,1
298589,3607595,331,1
298589,3610292,331,1
618809,3605301,331,1
87469,3605280,331,1
552425,3605200,331,1
213670,3605313,331,1
552425,3610348,331,1
71579,3605280,331,1
471474,3605280,331,1
63056,3605063,6076,1
63056,3605204,6076,1
298575,3607623,331,1
213260,3610348,331,1
298575,3611486,331,1
167721,3605313,331,1
167721,3605328,331,1
167721,3607595,331,1
167721,3610406,331,1
167721,3610563,331,1
167721,3611457,331,1
46413,3607567,331,1
93936,3605063,331,1
46413,3607623,331,1
93936,3605220,331,1
46413,3610563,331,1
46413,3610571,331,1
46413,3611443,331,1
46413,3611457,331,1
46413,3611466,331,1
46413,3611478,331,1
93936,3607615,331,1
93936,3610292,331,1
93936,3610348,331,1
349856,3607594,3368,1
71905,3611517,3368,1
162056,3605329,3368,1
205569,3611454,3368,1
245014,3607527,3368,2
120095,3605055,3368,1
162056,3610271,3368,1
162056,3610375,3368,1
245014,3607604,3368,1
162056,3611442,3368,1
120095,3607604,3368,1
162056,3611487,3368,1
162056,3611517,3368,2
455181,3607541,3368,1
455181,3607594,3368,1
455181,3610375,3368,1
455181,3610401,3368,1
212391,3605055,3368,1
212391,3605199,3368,1
252677,3605042,3368,1
252677,3605213,3368,1
252677,3605329,3368,2
212391,3607604,3368,1
252677,3607594,3368,1
252677,3607622,3368,1
212391,3610362,3368,1
252677,3610375,3368,1
212391,3610563,3368,1
34870,3607622,3368,1
252677,3610575,3368,2
252677,3611442,3368,1
252677,3611454,3368,1
252677,3611465,3368,1
212391,3611507,3368,1
252677,3611507,3368,1
212391,3611517,3368,1
34870,3611454,3368,1
422460,3610345,3368,2
34870,3611465,3368,1
422460,3610436,3368,1
422460,3611454,3368,1
166677,3605041,237,1
378463,3607571,237,1
278296,3611471,237,1
278296,3611483,237,1
251876,3607545,237,1
442805,3607534,237,1
72479,3611512,237,1
513031,3607524,237,1
557149,3605221,237,1
139435,3605062,237,1
139435,3605280,237,1
58799,3607545,237,1
139435,3607603,237,1
58799,3610324,237,1
58799,3610342,237,1
58799,3610403,237,1
58799,3611483,237,1
405398,3607571,237,1
256267,3610324,237,1
256267,3610361,237,1
256267,3611439,237,1
256267,3611462,237,1
177452,3607559,237,1
256267,3611503,237,1
177452,3611462,237,1
177452,3611503,237,1
51510,3605296,237,1
51510,3605330,237,1
186862,3605067,1531,1
51510,3610342,237,1
51510,3611512,237,1
203043,3611458,1531,1
262939,3605223,1531,1
216240,3611518,1531,1
262939,3611458,1531,1
527698,3611518,1531,2
225593,3607540,1531,1
225593,3607600,1531,1
225593,3607621,1531,2
225593,3610295,1531,1
225593,3610329,1531,2
225593,3611478,1531,1
339816,3607580,1531,1
339816,3607600,1531,1
296783,3610369,1531,1
339816,3611460,1531,1
277533,3607580,1531,1
149231,3607567,1531,1
149231,3607580,1531,1
149231,3610329,1531,1
149231,3610409,1531,1
277533,3610568,1531,1
149231,3610435,1531,1
334222,3605312,1531,1
334222,3605331,1531,1
334222,3607545,1531,2
73185,3605195,2687,1
73185,3605213,2687,1
334222,3607597,1531,1
334222,3610279,1531,1
334222,3610295,1531,1
92693,3605303,189,1
92693,3605331,189,1
184672,3610369,9982,1
184672,3611448,9982,1
73185,3611452,2687,1
73185,3611463,2687,1
73185,3611475,2687,1
155423,3605285,2687,1
311044,3605042,2687,1
311044,3605208,2687,1
520947,3607593,2687,1
30321,3605066,367,1
30321,3605212,367,1
560483,3605066,367,1
30321,3607559,367,1
560483,3605312,367,1
560483,3605325,367,1
257062,3605066,367,1
257062,3605214,367,1
257062,3605285,367,1
257062,3605325,367,1
257062,3607559,367,1
257062,3610272,367,1
257062,3611517,367,1
38253,2618558,27,3
38253,2618604,27,1
38253,2618621,27,1
38253,2618636,27,2
38253,2645818,27,1
38253,2682242,27,1
53418,2618579,15,1
86784,2675293,82,1
32213,2618628,82,2
35247,2618628,82,1
117674,2675293,82,1
42460,2604042,46,1
42460,2604061,46,1
42460,2604207,46,1
42460,2604251,46,1
42460,2604255,46,1
42460,2604272,46,1
42460,2604335,46,1
85148,2618537,82,1
85148,2645806,82,2
58205,2618612,82,1
58205,2645814,82,1
38410,2618567,82,1
36182,2618589,82,1
36182,2645806,82,1
56331,2618589,82,1
58489,2618556,15,1
126414,2618543,15,2
66058,2618543,15,1
66058,2618579,15,1
66058,2618603,15,1
66058,2618618,15,1
77809,2618632,18,1
48298,2618570,18,1
48298,2618617,18,2
31041,2618601,18,1
31041,2618617,18,1
19819,2618617,18,1
19819,2618632,18,1
98249,2594655,1533,1
98249,2594667,1533,1
98249,2594713,1533,1
90024,2618559,167,1
168063,2618557,3,2
38360,2609701,855,1
38360,2609755,855,1
38360,2609821,855,1
38360,2609843,855,1
274461,2755715,1464,1
196792,2754924,16,1
28947,2754186,16,1
31095,2755715,16,1
35207,2755715,16,2
35207,2755739,16,1
35207,2840940,16,1
74842,2754186,16,1
58205,2754900,16,1
288230,2755715,16,1
81785,2755715,16,2
288230,2840936,16,1
81785,2840936,16,1
315779,2805647,16,1
58864,2754186,16,1
58864,2754900,16,1
58864,2754924,16,1
58864,2755739,16,1
58864,2805647,16,3
73782,2755702,16795,1
73782,2718933,16795,2
73782,2719056,16795,1
73782,2719075,16795,1
53418,2755701,15,1
126414,2754222,15,1
157373,2755738,15,1
187492,2755738,15,1
61087,2805642,15,1
66058,2754222,15,1
50935,2754898,15,1
82009,2755708,15,1
102226,2754910,18,1
48298,2754918,18,1
48298,2755692,18,1
42783,2754918,18,1
19819,2755718,18,1
206542,2726559,39,1
206542,2726635,39,1
206542,2726649,39,1
206542,2726670,39,1
91849,2754902,86,1
39728,2917392,27,1
161056,2917359,27,1
161056,2917392,27,1
161056,3030592,27,1
161056,3030594,27,1
44017,2917408,27,1
190393,2917423,27,1
190393,2917439,27,2
60444,2917359,27,1
60444,2982008,27,1
60444,3018930,27,1
88103,3030594,27,1
243714,2917408,27,1
243714,2982000,27,1
58358,2917392,27,1
58358,2982000,27,2
38253,2917359,27,1
38253,2917423,27,1
38253,2917439,27,1
38253,2982000,27,2
39743,2982008,27,1
99922,2899918,150,1
34322,2917403,16,1
170986,2917419,16,1
40995,2942839,618,1
40995,2942841,618,1
35207,2977715,16,1
81785,2977726,16,1
288230,2982007,131,1
69015,2917372,16,1
288230,2899871,131,1
288230,2899862,131,2
58864,2917379,11,1
58864,2917436,11,1
58864,2917451,11,2
58864,2872366,11,1
58864,2872395,11,1
58864,2872406,11,1
58864,2872425,11,2
58864,2872436,11,1
58864,2872476,11,2
58864,2872418,11,1
58864,2872487,11,1
93740,2917402,23826,1
302215,2917433,23826,1
302215,2917449,23826,1
111078,2917369,23826,1
111078,2917402,23826,1
111078,3057979,23826,1
170527,2917418,23826,1
170527,2917433,23826,2
157635,2977696,23826,1
264956,2917402,23826,1
175792,2866590,409,1
175792,2866632,409,1
39020,2897414,506,1
71905,2899892,3368,1
71905,2899820,3368,1
71905,2899888,3368,1
68033,2977708,533,1
46580,3061408,533,1
148955,2942770,618,1
353366,3057974,79,1
187587,2977703,24,1
1565,2872093,24,1
170646,2977718,86,1
90024,2977701,167,1
108650,2977726,3,1
39728,3097987,27,1
126719,3098016,583,1
126719,3098031,583,1
126719,3135808,583,1
126719,3047832,583,1
44017,3098004,27,1
258027,3097964,27,1
243714,3098052,27,1
22068,3098035,27,1
38253,3097964,27,1
38253,3098004,27,1
38253,3098019,27,2
38253,3098035,27,2
38253,3098052,27,2
4360,3098035,27,2
170986,3097996,16,2
170986,3098044,16,2
35047,3097996,16,1
35207,3097980,16,1
58205,3050189,931,1
58205,3050197,931,1
58205,3050240,931,1
58205,3050249,931,1
58205,3050291,931,1
58205,3050368,931,1
401173,3097996,16,1
293281,3097980,16,1
245537,3098033,33,1
332697,3097985,33,1
245537,3135806,33,2
68033,3098038,79,1
398073,3252172,16,2
398073,3252205,16,2
223967,3252198,23826,1
293385,3252190,23826,1
293385,3252246,23826,1
293385,3395236,23826,1
332705,3395236,23826,1
106987,3252198,23826,1
106987,3252206,23826,1
106987,3291941,23826,2
111078,3252231,23826,2
111078,3252239,23826,1
111078,3291941,23826,1
170527,3252159,23826,2
170527,3252239,23826,1
170527,3291933,23826,1
187587,3229365,5,2
187587,3229373,5,1
187587,3229392,5,1
187587,3229405,5,1
187587,3229410,5,1
187587,3229430,5,1
187587,3229443,5,1
187587,3229462,5,1
187587,3229469,5,1
187587,3229497,5,1
281963,3461750,27,1
166601,3461824,27,1
26485,3461750,27,1
161056,3461733,27,1
190393,3461711,27,1
153084,3461711,27,1
153084,3461733,27,1
580195,3496449,27,1
344600,3394782,244,1
344600,3394890,244,1
243714,3461711,27,2
243714,3461765,27,1
192565,3461750,27,1
192565,3461765,27,1
192565,3496449,27,1
58358,3461803,27,1
58358,3537801,27,1
45660,3461824,27,1
45660,3496457,27,1
38253,3461750,27,2
45660,3537801,27,1
38253,3461765,27,1
45660,3537805,27,1
38253,3496449,27,1
38253,3496457,27,1
170986,3461786,16,1
25727,3461818,16,1
581678,3537803,16,1
35047,3461818,16,1
191422,3496454,16,1
35207,3537799,16,1
418560,3461721,16,1
418560,3461743,16,1
418560,3461760,16,2
418560,3461775,16,2
418560,3496454,16,2
418560,3496462,16,2
401173,3461743,16,1
401173,3461775,16,1
102226,3461760,16,1
277179,3461725,23826,2
277179,3461823,23826,1
348026,3461790,23826,1
402008,3461823,23826,1
192635,3461767,18,1
284732,3461713,18,1
284732,3461751,18,1
19305,3461767,801,1
82097,3461751,18,1
48298,3461751,18,1
48298,3461767,18,1
167329,3461751,18,3
167329,3461805,18,2
7161,3461713,18,1
237662,3461767,18,1
318528,3461736,18,2
245078,3394738,44,1
245078,3394773,44,1
448854,3461720,3,1
35207,3651106,16,1
35207,3651129,16,2
326029,3651066,16,1
326029,3651122,16,1
326029,3651129,16,1
418560,3651041,16,1
418560,3651129,16,2
475959,3975878,23826,1
348026,3651078,23826,1
293385,3788842,23826,1
111078,3651118,23826,2
451276,3651102,23826,1
451276,3651126,23826,1
344381,3651037,23826,3
344381,3651062,23826,1
344381,3651102,23826,1
344381,3651118,23826,2
198008,3651078,23826,1
198008,3651118,23826,1
198008,3651126,23826,1
314288,3651089,82,1
314288,3651097,82,1
334526,3614762,506,1
46580,3788870,533,2
285323,3589353,273,1
285323,3589443,273,1
315125,3589555,40,1
315125,3589599,40,1
327757,3615128,430,1
327757,3614780,430,1
327757,3614800,430,1
436585,3588492,39,1
245744,3788843,80,1
29260,2604352,506,1
39983,2604147,506,1
39983,2604239,506,1
39983,2604352,506,1
104752,2604031,12,1
104752,2604313,12,1
86202,2604161,12,1
86202,2604334,12,1
44059,2604062,12,1
126664,2604031,12,1
44059,2604122,12,1
44059,2604128,12,1
126664,2604221,12,1
126664,2604301,12,1
181778,2604351,12,1
24977,2618557,12,1
130365,2618544,12,1
18301,2604070,12,1
130365,2603977,12,1
130365,2604041,12,1
166237,2604013,749,1
130365,2604141,12,1
130365,2604144,12,1
130365,2604211,12,1
130365,2604260,12,1
130365,2604280,12,1
166237,2604184,749,1
5947,2618579,12,2
5947,2604051,12,1
44162,2618579,12,1
44162,2618603,12,1
44162,2603991,12,1
44162,2604031,12,1
44162,2604041,12,1
44162,2604051,12,1
44162,2604070,12,1
44162,2604095,12,1
44162,2604123,12,1
44162,2604186,12,1
44162,2604241,12,1
44162,2604334,12,1
41982,2604167,12,1
41982,2604186,12,1
41982,2604272,12,1
41982,2604301,12,1
41982,2604320,12,1
41982,2604334,12,1
5486,2604231,33288,1
69374,2604109,46,1
69374,2604120,46,1
69374,2604251,46,1
131102,2604100,46,1
131102,2604207,46,1
55769,2604232,46,1
33357,2604232,46,1
55769,2604255,46,1
156617,2604100,46,1
156617,2604133,46,1
156617,2604219,46,1
156617,2604299,46,1
35537,2604017,46,1
127189,2604093,46,1
39090,2603998,3183,1
60889,2604079,46,1
45567,2604100,46,1
68863,2604007,46,1
68863,2604029,46,1
68863,2604065,46,1
68863,2604100,46,1
68863,2604133,46,2
68863,2604140,46,1
68863,2604145,46,1
68863,2604197,46,1
68863,2604207,46,1
46104,2603978,46,1
68863,2604232,46,1
46104,2603986,46,2
68863,2604251,46,1
68863,2604283,46,1
68863,2604290,46,1
68863,2604299,46,1
68863,2604335,46,1
46104,2604133,46,1
39099,2604176,46,1
52897,2604326,506,1
37418,2603982,46,2
37418,2603990,46,2
37418,2604002,46,1
46104,2604323,46,2
39099,2604350,46,1
37418,2604021,46,1
37418,2604062,46,1
37418,2604071,46,1
37418,2604076,46,1
37418,2604108,46,1
37418,2604146,46,1
37418,2604180,46,1
37418,2604323,46,1
34344,2604022,5,1
15420,2604138,5,1
30767,2604304,800,1
15420,2604188,5,1
15420,2604291,5,1
5422,2604081,5,1
5993,2604107,4102,1
45565,2604068,5,1
45565,2604243,5,1
45565,2604328,5,1
16631,2604138,5,1
57280,2604009,5,1
57280,2604022,5,1
99227,2604081,5,1
57280,2604108,5,1
57280,2604138,5,1
57280,2604179,5,1
57280,2604230,5,1
74943,2604161,5,1
16922,2604165,5,1
66521,2604217,5,1
119235,2603989,5,1
119235,2604009,5,2
119235,2604053,5,1
119235,2604060,5,1
119235,2604081,5,1
111961,2604171,252,1
119235,2604129,5,1
21748,2604217,252,1
21748,2604233,252,1
119235,2604138,5,1
119235,2604165,5,1
21748,2604263,252,2
119235,2604179,5,1
48974,2603989,5,1
119235,2604188,5,1
119235,2604199,5,1
119235,2604217,5,1
111961,2604275,252,3
48974,2604060,5,1
157501,2604108,5,2
119235,2604273,5,1
111961,2604336,252,2
119235,2604298,5,1
48974,2604108,5,1
119235,2604328,5,1
119235,2604339,5,1
157501,2604188,5,1
119235,2604351,5,1
157501,2604199,5,1
157501,2604212,5,1
48974,2604277,5,1
16993,2604319,5,1
45146,2604022,5,1
16993,2604328,5,1
40660,2604000,398,2
40660,2604128,398,1
40660,2604218,398,1
37337,2604077,1010,1
19998,2604077,430,1
19998,2604117,430,1
19998,2604182,430,1
19998,2604302,430,1
61546,2604157,430,1
112515,2603975,430,1
112515,2603992,430,1
112515,2604240,430,1
40372,2604037,430,1
40372,2604112,430,1
40372,2604196,430,1
40372,2604219,430,1
40633,2604117,430,1
143812,2604347,430,2
37918,2604227,430,1
80351,2603975,430,1
80351,2604029,430,1
80351,2604037,430,1
80351,2604091,430,1
80351,2604117,430,1
80351,2604127,430,1
80351,2604137,430,1
80351,2604151,430,2
80351,2604182,430,1
80351,2604247,430,1
80351,2604281,430,1
80351,2604302,430,1
141834,2618606,430,1
141834,2604227,430,1
141834,2604347,430,1
187587,2604077,276,1
197300,2604213,430,1
29835,2604023,430,1
197300,2604347,430,1
29835,2604151,430,1
36371,2604023,430,1
36371,2604029,430,3
36371,2604050,430,1
36371,2604067,430,1
36371,2604091,430,1
36371,2604097,430,2
36371,2604137,430,1
36371,2604227,430,1
19104,2594714,3368,1
36371,2604317,430,1
124902,2603995,430,1
124902,2604006,430,1
124902,2604057,430,1
124902,2604077,430,1
124902,2604219,430,1
26456,2577862,430,1
26456,2578006,430,1
26456,2578050,430,1
26456,2604196,430,1
26456,2604257,430,1
26456,2604307,430,1
24661,2604338,398,1
26721,2603980,398,1
26721,2604028,398,1
26721,2604064,398,1
26721,2604249,398,1
199733,2604177,398,1
266302,2604157,398,1
131709,2604295,398,1
84545,2604028,398,1
84545,2604273,398,1
84545,2604280,398,1
25488,2604102,398,1
25488,2604140,398,2
61449,2604059,398,1
25488,2604170,398,1
25488,2604177,398,2
25488,2604218,398,1
61449,2604170,398,1
25488,2604295,398,1
25488,2604330,398,1
25488,2604338,398,1
159026,2603980,398,1
61449,2604347,398,1
159026,2604081,398,1
6043,2604218,398,1
159372,2604019,398,1
159372,2604052,398,1
159372,2604059,398,2
159372,2604157,398,1
159372,2604218,398,1
159372,2604292,398,1
47065,2604019,398,1
47065,2604039,398,1
238752,2604039,398,1
238752,2604157,398,1
238752,2604177,398,1
238752,2604218,398,1
47065,2604318,398,1
10,2604254,398,2
10,2604292,398,2
10,2604330,398,1
10,2604338,398,1
10,2604347,398,1
41749,2604085,1038,1
105456,2603982,1038,1
33571,2604318,1038,1
105456,2604236,1038,1
105456,2604293,1038,1
105456,2604318,1038,1
76077,2604281,1038,1
168416,2604142,1038,1
63186,2604002,1038,1
63186,2604024,1038,1
63186,2604062,1038,1
63186,2604142,1038,1
63186,2604146,1038,2
63186,2604202,1038,1
34283,2604252,1038,1
63186,2604252,1038,1
227081,2604172,1038,1
227081,2604180,1038,1
227081,2604192,1038,1
119228,2603982,1038,2
5962,2604162,1038,1
119228,2604042,1038,1
119228,2604062,1038,1
5962,2604252,1038,1
119228,2604192,1038,1
119228,2604202,1038,1
22328,2603976,1038,1
22328,2603992,1038,1
22328,2604012,1038,2
22328,2604150,1038,1
22328,2604232,1038,1
22328,2604236,1038,1
22328,2604261,1038,1
56830,2604310,252,1
230552,2604073,252,2
230552,2604233,252,1
75942,2604098,252,1
75942,2604171,252,1
75942,2604264,252,1
62415,2604047,252,1
9967,2604027,252,1
22210,2603993,252,1
9967,2604154,252,1
62415,2604331,252,1
9967,2604288,252,1
22210,2604246,252,1
22210,2604263,252,1
22210,2604275,252,1
54984,2604043,12,1
54984,2604211,12,1
54984,2604247,12,1
54984,2604280,12,1
36293,2603988,800,1
36293,2604047,800,1
36293,2604085,800,1
64793,2603988,252,1
64793,2604047,252,1
64793,2604073,252,1
64793,2604085,252,1
64793,2604098,252,1
64793,2604146,252,2
64793,2604154,252,1
64793,2604171,252,2
64793,2604297,252,1
64793,2604331,252,1
64793,2604336,252,1
64793,2604344,252,1
131075,2604098,6574,1
131075,2604122,6574,1
131075,2604132,6574,1
131075,2604282,6574,1
21763,2604322,6574,1
7093,2604003,6574,1
184894,2604250,6574,1
35747,2604052,6574,1
35747,2604210,6574,1
286297,2604122,6574,1
286297,2604329,6574,1
286297,2604350,6574,1
165895,2604011,6574,1
82048,2603983,6574,1
177843,2604052,6574,1
177843,2604060,6574,1
82048,2604072,6574,1
82048,2604092,6574,1
177843,2604160,6574,1
177843,2604193,6574,1
177843,2604226,6574,1
177843,2604242,6574,1
82048,2604222,6574,1
165895,2604267,6574,1
82048,2604250,6574,1
177843,2604302,6574,1
82048,2604282,6574,1
163222,2604011,6574,1
16893,2603983,862,1
16893,2603985,862,1
165895,2604342,6574,1
163222,2604032,6574,1
16893,2604003,862,1
165895,2604350,6574,2
82048,2604322,6574,1
119115,2604152,6574,1
129505,2604322,6574,1
119115,2604173,6574,1
163222,2604210,6574,1
163222,2604226,6574,2
163222,2604242,6574,1
163222,2604282,6574,1
16893,2604308,862,1
30638,2604020,1025,1
30638,2604112,1025,1
30638,2604122,1025,1
30638,2604139,1025,1
30638,2604175,1025,1
30638,2604316,1025,1
17127,2604333,410,1
73786,2604212,410,1
261611,2604233,410,1
6033,2604063,410,1
108484,2604022,410,1
108484,2604025,410,1
108484,2604103,410,1
108484,2604238,410,1
240306,2604260,410,1
240306,2604278,410,2
62713,2603982,410,1
62713,2604034,410,1
29316,2603979,410,1
29316,2604048,410,1
29316,2604070,410,1
29316,2604104,410,2
73794,2604013,410,1
73794,2604022,410,1
73794,2604025,410,1
29316,2604153,410,1
29316,2604183,410,1
6031,2604043,410,1
29316,2604238,410,1
73794,2604156,410,1
29316,2604278,410,1
73794,2604203,410,1
29316,2604307,410,1
29316,2604323,410,1
73794,2604267,410,1
73794,2604307,410,1
73794,2604343,410,1
6031,2604346,410,1
245072,2604143,410,1
245072,2604153,410,1
125314,2604333,416,1
5755,2603992,416,1
5946,2604080,416,1
5946,2604094,416,1
21972,2604283,416,1
173859,2604073,416,1
148751,2604284,416,1
148751,2604322,416,1
148751,2604340,416,1
42345,2604113,416,1
134883,2603976,416,1
134883,2603992,416,1
134883,2603997,416,1
134883,2604053,416,1
201040,2604033,416,1
145581,2603997,416,1
201040,2604166,416,1
201040,2604205,416,1
145581,2604333,416,1
167727,2604113,416,1
167727,2604166,416,2
167727,2604132,416,1
26263,2604034,416,1
167727,2604202,416,2
26263,2604073,416,1
167727,2604249,416,1
167727,2604265,416,1
26263,2604123,416,1
167727,2604283,416,1
167727,2604303,416,1
167727,2604313,416,1
167727,2604333,416,1
162569,2604313,416,1
162569,2604333,416,2
26263,2604284,416,1
72441,2604016,800,1
56854,2604114,800,1
22093,2603984,800,1
19435,2604343,800,1
33218,2604044,800,1
33218,2604284,800,1
111227,2604194,800,1
111227,2604227,800,1
133179,2604114,800,1
148252,2604324,800,1
85825,2604234,800,1
85825,2604344,800,1
30687,2604004,4941,1
20005,2603984,800,1
20005,2604044,800,1
20005,2604064,800,1
20005,2604111,800,1
20005,2604134,800,1
23197,2604268,800,1
20005,2604268,800,1
20005,2604277,800,1
99232,2604153,800,1
99232,2604301,800,1
99232,2604344,800,1
6160,2604003,800,2
6160,2604044,800,1
30873,2604024,1234,1
30873,2604111,1234,1
30873,2604114,1234,1
6160,2604227,800,1
30873,2604193,1234,1
6160,2604277,800,1
60128,2604115,1025,1
60128,2604126,1025,1
60128,2604285,1025,1
7096,2604054,1025,1
286949,2604054,1025,1
286949,2604095,1025,1
291266,2604086,1025,1
291266,2604192,1025,1
16137,2604074,1025,1
