player_id,team_id,game_id,yellow_card,second_yellow_card,red_card
122223,2288,2872222,66',,
122223,2288,2872444,55',,
40043,2288,2872184,49',,
171260,1071,2872122,90',,
209212,1237,2872146,88',,
209212,1237,2872287,68',,
209212,1237,2872362,80',,
149237,1237,2872166,13',,
149237,1237,2872185,88',,
149237,1237,2872321,73',,
45693,1237,2872146,90 + 1',,
45693,1237,2872207,62',,
149237,1237,2872408,,,80'
45693,1237,2872227,42',,
45693,1237,2872239,59',,
45693,1237,2872326,90',,
45693,1237,2872387,63',,
45693,1237,2872395,78',,
45693,1237,2872465,72',,
45693,1237,2872477,47',,
33873,989,2872193,90 + 3',,
33873,989,2872266,40',,
177476,989,2872135,23',,
177476,989,2872285,10',,
177476,989,2872305,79',,
177476,989,2872385,52',,
177476,989,2872448,15',,
253677,989,2872135,85',,
90836,989,2872125,61',,
90836,989,2872135,74',,
90836,989,2872193,27',,
90836,989,2872225,28',,
90836,989,2872455,62',,
61841,989,2872135,90 + 5',,
61841,989,2872193,38',,
61841,989,2872205,59',,
61841,989,2872255,31',,
61841,989,2872299,63',,
61841,989,2872415,33',,
13573,989,2872145,76',,
13573,989,2872205,88',,
13573,989,2872219,77',,
13573,989,2872225,35',45 + 4',
13573,989,2872305,32',,
13573,989,2872326,88',,
249089,989,2872201,67',,
13573,989,2872335,31',,
13573,989,2872377,56',,
249089,989,2872266,71',,
249089,989,2872305,71',,
13573,989,2872435,82',,
249089,989,2872455,49',,
249089,989,2872471,4',,
55742,989,2872124,86',,
55742,989,2872135,90 + 7',,
55742,989,2872225,44',,
55742,989,2872278,64',,
29975,989,2872219,20',,
29975,989,2872455,68',,
44983,989,2872278,28',,
44983,989,2872335,21',,
44983,989,2872354,52',,
44983,989,2872365,58',,
44983,989,2872377,18',,
44983,989,2872398,64',,
44983,989,2872405,61',,
44983,989,2872435,76',,
87672,989,2872168,90 + 6',,
88755,281,3050167,73',,
88755,281,3050393,17',,
35518,281,3050196,60',,
35518,281,3050421,90',,
241641,281,3050242,21',,
241641,281,3050284,33',,
241641,281,3050363,89',,
35518,281,3050557,22',,
134425,281,3098037,34',,
134425,281,3050167,4',,
134425,281,3050393,34',,
134425,281,3050529,90 + 3',,
192565,281,3050253,81',,
171424,281,3167765,59',,
26399,281,3097966,90',,
26399,281,3097989,90 + 4',,
26399,281,3050242,56',,
26399,281,3050273,38',,
363205,281,3050557,89',,
26399,281,3050354,32',,
105470,31,3050463,7',,
139208,31,3097960,27',,
139208,31,3098031,90 + 1',,
139208,31,3098048,13',,
139208,31,3050203,55',,
256178,31,3098031,34',,
256178,31,3050283,77',,
256178,31,3050303,80',,
234803,31,3098031,90 + 3',,
234803,31,3098048,90 + 1',,
234803,31,3135813,90 + 2',,
234803,31,3050352,26',,
234803,31,3050411,87',,
234803,31,3050450,75',,
234803,31,3050501,89',,
82105,31,3135813,63',,
82105,31,3177025,66',,
37838,31,3050363,20',,
314353,31,3050171,21',,
314353,31,3050181,52',,
314353,31,3050191,77',,
85177,989,3050399,50',,
82105,31,3050395,16',,
82105,31,3050406,54',,
82105,31,3050411,61',,
85177,989,3050495,29',,
225693,31,3135813,43',,
225693,31,3177022,81',,
225693,31,3177025,11',,
225693,31,3050267,52',,
225693,31,3050303,77',,
225693,31,3050318,70',,
302215,31,3098031,90 + 5',,
225693,31,3050450,79',,
225693,31,3050463,71',,
225693,31,3050479,39',,
49499,31,3098031,17',,
49499,31,3050242,90',,
49499,31,3050363,38',,
49499,31,3050434,90',,
3333,31,3097984,45 + 2',,
3333,31,3050203,90 + 3',,
3333,31,3050230,77',,
43530,31,3098015,36',,
3333,31,3050381,82',89',
43530,31,3050252,36',,
3333,31,3050434,23',,
61651,31,3135804,55',,
3333,31,3050525,90 + 1',,
3333,31,3050558,90 + 2',,
61651,31,3050294,60',82',
86792,31,3050303,33',,
86792,31,3050434,83',,
61651,31,3050501,90 + 1',,
200512,31,3098048,90 + 3',,
200512,31,3167764,32',,
200512,31,3050230,39',,
148455,31,3098048,83',,
200512,31,3050501,90 + 4',,
148455,31,3050501,81',,
134294,180,3050244,90',,
47082,31,3098031,86',,
47082,31,3050252,76',,
192279,631,3050327,90',,
192279,631,3050496,84',,
46741,631,3050170,69',,
157509,29,3050372,66',,
157509,29,3050402,16',,
157509,29,3050432,82',,
157509,29,3050415,90 + 5',90 + 5',
86202,631,3050250,30',,
86202,631,3050279,45 + 2',,
86202,631,3050293,19',,
46741,631,3050377,37',,
46741,631,3050442,90 + 4',,
86202,631,3050360,74',,
86202,631,3050459,78',,
86202,631,3050478,61',,
86202,631,3050488,87',,
196948,631,3050313,90 + 4',,
131708,1244,3079440,70',,
131708,1244,3079517,72',,
131708,1244,3080762,30',,
131708,1244,3080798,53',,
131708,1244,3080849,63',,
131708,1244,3080901,90',,
131708,1244,3081125,17',,
245893,1032,3047477,77',,
245893,1032,3047513,50',,
245893,1032,3047527,79',,
245893,1032,3047534,80',,
245893,1032,3047543,41',,
112515,631,3050200,33',,
112515,631,3050313,90 + 1',,
112515,631,3050327,87',,
112515,631,3050349,10',,
112515,631,3050412,69',,
112515,631,3050478,36',,
57500,631,3050299,69',,
57500,631,3050488,61',,
57500,631,3050496,82',,
57500,631,3050518,44',,
224884,1421,3047810,40',,
224884,1421,3047828,43',,
224884,1421,3047851,88',,
236490,416,3080987,61',,
236490,416,3081236,75',,
236490,416,3081271,71',,
236490,416,3081300,85',,
236490,416,3081302,90 + 2',,90 + 2'
225083,631,3050200,55',,
225083,631,3050226,50',,
225083,631,3050279,33',,
102017,631,3050279,28',,
102017,631,3050293,72',,
102017,631,3050321,63',,
102017,631,3050370,63',,
102017,631,3050412,60',,
102017,631,3050451,61',,
102017,631,3050488,26',,
182618,5,3081046,90 + 1',,
182618,5,3081146,61',,
102017,631,3050565,30',,
182618,5,3081183,73',76',
182618,5,3081291,38',,
182618,5,3081317,65',,
182618,5,3081407,81',,
131978,631,3050377,90 + 5',,
51471,631,3050193,40',,
51471,631,3050526,90 + 4',,
51471,631,3050539,53',,
8806,162,3050313,64',,
8806,162,3047725,72',,
8806,162,3047884,90 + 4',,
205938,800,3081242,86',,
50202,631,3050250,34',,
50202,631,3050293,45 + 3',,
281404,762,3050344,89',,
52769,631,3050258,45',,
52769,631,3050539,52',,
128223,13,3050258,43',,
128223,13,3050279,87',,
128223,13,3050299,83',,
128223,13,3080792,68',,
128223,13,3080898,90',,
128223,13,3081082,47',,
128223,13,3081107,59',,
128223,13,3081112,72',,
179184,873,3098042,74',,
179184,873,3079377,90 + 2',,
179184,873,3079395,56',,
179184,873,3079433,38',,
65278,631,3050321,80',,
65278,631,3050526,90 + 2',,
17965,148,3097997,,,79'
82442,631,3050313,86',,
39153,631,3080958,65',,
39153,631,3081037,69',,
39153,631,3081146,83',,84'
26276,148,3097958,82',,
42710,148,3097981,14',,
42710,148,3098030,28',,
341429,148,3097958,38',,
42710,148,3050245,68',,
341429,148,3050245,51',,
42710,148,3050379,90',,
341429,148,3050379,74',,
42710,148,3050552,23',,
43250,148,3097958,51',,
43250,148,3050297,9',85',
43250,148,3050414,28',,
43250,148,3050521,76',,
43250,148,3050529,90 + 3',,
50174,148,3167765,12',,
50174,148,3167766,54',,
50174,148,3177024,76',,
50174,148,3050192,77',,
50174,148,3050232,67',,
50174,148,3050379,79',,
50174,148,3050414,20',,
50174,148,3050453,69',,
175722,148,3097981,90 + 4',,
175722,148,3050173,42',,
175722,148,3050297,32',,
175722,148,3050323,9',,
192765,148,3050265,90 + 4',,
175722,148,3050552,11',,
192765,148,3050355,16',,
95810,148,3098013,90 + 5',,
341051,148,3098045,15',,
480763,148,3050276,78',,
95810,148,3050218,49',,
95810,148,3050341,32',,
480763,148,3050429,69',,
480763,148,3050521,60',,
480763,148,3050552,,,48'
341051,148,3050466,79',,
127032,148,3135803,12',,
77760,148,3097981,41',,
77760,148,3167766,77',,
127032,148,3050297,90',,
249126,148,3050232,81',,
77760,148,3050529,86',,
77760,148,3050552,90 + 3',,
249126,148,3050276,87',,
249126,148,3050280,86',,
249126,148,3050425,87',,
19368,18916,3097997,20',,
69633,148,3050341,71',,
19368,18916,3050205,68',,
69633,148,3050355,42',,
46001,148,3167766,41',,
46001,148,3177024,16',,
69633,148,3050502,46',,
46001,148,3050466,88',,
46001,148,3050552,40',,
191217,11,3050199,51',,
191217,11,3050277,78',,
94005,11,3050417,81',,
191217,11,3056407,41',,
94005,11,3050376,60',,
94005,11,3050410,90 + 3',,
94005,11,3050457,90',,
94005,11,3050485,71',,
43003,11,3050199,25',,
43003,11,3050387,30',,
43003,11,3050485,59',,
43003,11,3050497,86',,
43003,11,3050484,27',,
45671,29,3050188,70',,
378710,29,3050176,14',,
378710,29,3050188,,,41'
199369,681,3079403,90 + 4',,
45671,29,3050361,81',,
199369,681,3079469,89',,
45671,29,3050390,43',,
378710,29,3050418,90 + 4',,
378710,29,3050372,84',,
199369,681,3080801,78',,
199369,681,3080850,44',,
378710,29,3050494,42',,
378710,29,3050516,44',,
16911,1003,3050207,70',,
306024,29,3050209,18',,
306024,29,3050332,76',,
16911,1003,3050433,81',,
306024,29,3050390,90 + 5',,
16911,1003,3050517,68',,
177907,1003,3050183,90 + 6',,
177907,1003,3050194,90 + 3',,
177907,1003,3050207,12',,
177907,1003,3050421,58',,
177907,1003,3050395,41',,
177907,1003,3050477,,,4'
177907,1003,3050557,35',,
320141,1003,3050261,47',,
214056,1003,3050172,51',,
42412,1003,3050183,78',,
214056,1003,3050241,31',,
42412,1003,3050361,75',,
316125,1003,3050241,90 + 4',,
316125,1003,3050373,35',,
316125,1003,3050395,90 + 4',,
10003,1003,3050207,45 + 2',69',
10003,1003,3050241,43',63',
10003,1003,3050282,50',,
316125,1003,3050537,70',,
215876,1003,3050247,65',,
215876,1003,3050269,33',,
215876,1003,3050328,61',,
215876,1003,3050386,45 + 1',,
215876,1003,3050395,50',,
215876,1003,3050454,84',,
215876,1003,3050537,65',,
111051,1003,3050203,88',,
274839,1003,3050203,90 + 5',,
274839,1003,3050223,18',,
111051,1003,3050323,16',,
111051,1003,3050340,81',,
274839,1003,3050288,39',,
111051,1003,3050386,2',,
111051,1003,3050403,45',,
274839,1003,3050340,31',,
274839,1003,3050386,58',,
274839,1003,3050403,90 + 3',,
274839,1003,3050433,36',,
274839,1003,3050537,13',,
249565,1003,3097995,90 + 2',,
249565,1003,3098027,54',,
249565,1003,3098044,32',,
249565,1003,3050414,85',,
249565,1003,3050517,41',,
249565,1003,3047547,65',,
249565,1003,3047560,90',,
249565,1003,3047567,54',,
249565,1003,3047611,60',,
249565,1003,3047732,49',,
65467,1050,3080770,54',,
65467,1050,3080776,26',,
65467,1050,3080789,86',,
65467,1050,3080838,82',,
65467,1050,3081084,78',,
65467,1050,3081105,89',,
65467,1050,3081124,46',,
56810,162,3047754,61',,
56810,162,3047767,90 + 5',,
56810,162,3047794,82',,
61560,1003,3050247,64',,
56810,162,3047863,83',,
61560,1003,3050302,62',,
56810,162,3047877,16',,
56810,162,3047884,89',,
61560,1003,3050323,64',,
118287,1003,3050203,60',,
118287,1003,3050223,43',,
118287,1003,3050403,82',,
294057,1003,3050288,26',28',
294057,1003,3050302,90 + 4',,
294057,1003,3050373,20',,
294057,1003,3050477,34',,
197838,1003,3050183,,,66'
197838,1003,3050421,87',,
197838,1003,3050403,32',,
197838,1003,3050440,84',,
292417,1003,3050269,55',,
292417,1003,3050323,81',,
295330,1003,3050282,76',,
295330,1003,3050557,90',,
272622,379,3050187,41',,
272622,379,3050326,38',,
272622,379,3050345,90 + 3',,
272622,379,3050455,88',,
285548,379,3050171,55',,
285548,379,3050345,27',,
48002,379,3050186,65',,
48002,379,3050496,11',,
140191,379,3050187,80',,
140191,379,3050206,24',,
140191,379,3050446,41',,
92571,379,3050206,60',,
140191,379,3050519,79',,
140191,379,3050541,86',,
181380,379,3050209,40',,
357662,379,3050209,75',,
20007,379,3050186,90 + 1',,
20007,379,3050209,53',,
357662,379,3050348,61',,
20007,379,3050261,85',,
181380,379,3050455,67',,
20007,379,3050305,43',,
357662,379,3050494,64',,
357662,379,3050531,70',,
74223,379,3050186,77',,
74223,379,3050187,88',,
31835,379,3050186,40',,
247555,430,3080913,39',,
31835,379,3050255,59',,
31835,379,3050261,,,38'
247555,430,3080980,45',,
247555,430,3080988,90 + 2',,
31835,379,3050305,32',,
31835,379,3050329,39',,
247555,430,3081164,43',,
31835,379,3050348,29',,
247555,430,3081180,23',,
247555,430,3081197,62',,
247555,430,3081229,14',39',
247555,430,3081264,9',,
31835,379,3050455,26',,
247555,430,3081375,23',,
135853,379,3050436,83',,
135853,379,3050559,63',,
159372,379,3050186,89',,
159372,379,3050226,52',,
159372,379,3050275,34',,
69015,379,3050186,90 + 3',,
69015,379,3050209,51',,
104124,379,3050171,52',,
22614,379,3050209,90 + 1',,
22614,379,3050226,90 + 3',,
41384,27190,3050237,57',,
22614,379,3050237,88',,
41384,27190,3050255,73',,
22614,379,3050255,80',,
22614,379,3050281,17',,
22614,379,3050305,21',,
104124,379,3050345,69',,
41384,27190,3050312,36',,
22614,379,3050348,23',,
104124,379,3050446,87',,
22614,379,3050391,37',,
22614,379,3050531,49',,
22614,379,3050541,26',,
50935,379,3050406,60',,
50935,379,3050458,36',,
48066,379,3050348,57',,
48066,379,3050378,18',,
15220,989,3050428,90 + 5',,
15220,989,3050513,71',,
177476,989,3050287,52',,
177476,989,3050318,12',,
177476,989,3050513,22',,
249513,989,3050411,25',,
90836,989,3050260,74',,
90836,989,3050336,34',,
90836,989,3050524,80',,
480987,989,3050513,50',,
61819,989,3050168,43',,
61819,989,3050307,64',,
61819,989,3050437,77',,
61819,989,3050475,83',,
61841,989,3050188,,,61'
61841,989,3050268,83',,
61841,989,3050399,75',,
61841,989,3050411,38',,
61841,989,3050428,1',,
61841,989,3050495,90 + 5',,
13573,989,3050307,73',,
262980,989,3050200,70',,
262980,989,3050207,29',,
262980,989,3050228,90 + 3',,
262980,989,3050268,58',,
262980,989,3050287,66',,
262980,989,3050318,15',,
262980,989,3050336,39',,
262980,989,3050338,31',,
262980,989,3050425,45 + 4',,
262980,989,3050428,70',,
44983,989,3050186,18',,
44983,989,3050200,20',,
262980,989,3050475,19',,
44983,989,3050207,79',,
249089,989,3050285,90 + 3',,
249089,989,3050307,90 + 4',,
262980,989,3050552,90 + 4',,
44983,989,3050358,60',,
44983,989,3050428,90 + 4',,
44983,989,3050491,71',,
55742,603,3050179,80',,
44983,989,3050513,64',,
55742,603,3050190,63',,
44983,989,3050540,45 + 2',,
55742,603,3050199,90 + 3',,
55742,603,3050245,90 + 5',,
55742,603,3050269,45 + 1',,
55742,603,3050369,33',,
55742,603,3050387,63',,
55742,603,3050458,29',,
55742,603,3050488,54',,
55742,603,3050514,50',,
146795,989,3050228,90 + 5',,
87672,989,3050268,63',,
146795,989,3050461,87',,
277033,989,3050228,29',,
277033,989,3050338,43',,
277033,989,3050491,81',,
195652,989,3050475,45 + 4',,
123682,989,3050207,71',,
123682,989,3050248,86',,
123682,989,3050268,64',,
91059,989,3050186,59',,
91059,989,3050437,32',,
91059,989,3050447,84',,
291422,989,3050307,90',,
95976,180,3050213,86',,
99331,180,3050201,77',,
99331,180,3050306,59',,
243028,180,3050333,51',,
243028,180,3050424,83',,
243028,180,3050354,73',,
243028,180,3050360,30',,
243028,180,3050394,59',,
243028,180,3050501,48',,
243028,180,3050482,45 + 2',,
250478,180,3050424,66',,
40611,180,3050194,64',,
40611,180,3050236,50',,
40611,180,3050244,45 + 2',,
250478,180,3050398,89',,
40611,180,3050248,34',,
40611,180,3050286,38',,
40611,180,3050452,39',,
253765,940,3050182,17',,
163744,180,3050182,59',,
40611,180,3050501,75',,
40611,180,3050520,67',,
253765,940,3050291,73',,
163744,180,3050342,84',,
253765,940,3080778,41',87',
163744,180,3050373,54',,
163744,180,3050486,83',,
112988,46,3050182,44',,
112988,46,3050213,56',,
253765,940,3081111,64',,
112988,46,3050244,59',,
112988,46,3050286,64',,
170934,180,3050182,19',,
170934,180,3050224,56',,
170934,180,3050244,54',,
170934,180,3050248,41',,
170934,180,3050306,54',,
406008,180,3050320,28',,
406008,180,3050342,52',,
406008,180,3050373,34',45',
406008,180,3050466,22',,
181579,180,3050273,10',,
181579,180,3050413,45 + 1',,
181579,180,3050486,90 + 1',,
181579,180,3050530,23',,
66100,180,3050182,36',,
66100,180,3050224,34',,
66100,180,3050244,61',,
66100,180,3050320,74',,
66100,180,3050360,79',,
66100,180,3050413,90 + 6',,
66100,180,3050466,10',,
66100,180,3050530,62',,
66100,180,3050482,17',,
66100,180,3050540,26',,
66100,180,3050559,80',,
130765,180,3050306,90 + 5',,
130765,180,3050333,71',,
167799,180,3050194,26',77',
167799,180,3050244,66',,
167799,180,3050286,88',,
167799,180,3050291,68',,
167799,180,3050306,36',,
167799,180,3050342,86',,
167799,180,3050354,,,85'
167799,180,3050394,37',,
167799,180,3050466,78',,
232271,940,3079321,90 + 3',,
232271,940,3079474,32',,
232271,940,3080778,52',,
232271,940,3080803,44',,
232271,940,3080895,70',,
232271,940,3081108,31',,
129078,180,3050384,67',,
129078,180,3050413,89',,
129078,180,3050466,88',,
184672,1244,3079303,55',,
184672,1244,3079455,90 + 1',,
184672,1244,3080849,90 + 3',,
184672,1244,3080855,68',,
184672,1244,3080866,90',,
37304,180,3050333,90 + 5',,
37304,180,3050540,35',,
129627,180,3050354,58',,
444208,180,3050291,90 + 3',,
112343,1038,3081254,55',,
112343,1038,3081310,48',,
112343,1038,3081330,90 + 1',,
112343,1038,3081338,88',,
112343,1038,3081345,90 + 1',,
142310,543,3050366,23',,
142310,543,3050374,,,19'
142310,543,3050459,75',,
128901,543,3050196,41',,
67252,543,3050206,79',,
128901,543,3050239,78',,
67252,543,3050256,90 + 1',,
67252,543,3050276,24',,
128901,543,3050313,61',,
128901,543,3050325,72',,
67252,543,3050325,80',,
67252,543,3050366,54',,
67252,543,3050386,44',,
128901,543,3050402,56',,
67252,543,3050391,73',,
67252,543,3050428,57',,
67252,543,3050439,43',,
67252,543,3050456,34',,
67252,543,3050484,84',,
67252,543,3050566,49',,
204198,543,3050298,66',,
204198,543,3050313,37',,
204198,543,3050420,44',,
204198,543,3050366,45 + 1',,
204198,543,3050391,32',,
204198,543,3050459,66',,
204198,543,3050520,74',,
357158,543,3050313,68',,
175446,543,3050236,57',,
175446,543,3050239,88',,
175446,543,3050355,81',,
175446,543,3050366,90 + 1',,
175446,543,3050386,86',,
171679,543,3050277,71',,
175446,543,3050504,90 + 4',,
171679,543,3050325,33',,
171679,543,3050439,89',,
171679,543,3050459,37',,
225161,543,3050216,86',,
225161,543,3050225,61',,
171679,543,3050484,17',,
225161,543,3050256,35',,
225161,543,3050296,87',,
225161,543,3050298,61',,
225161,543,3050391,70',,
225161,543,3050428,85',,
225161,543,3050487,90 + 3',,
29364,543,3050239,90 + 4',,
29364,543,3050313,54',,
29364,543,3050520,40',,
29364,543,3050542,61',,
168157,543,3050428,42',,
149716,543,3050239,90 + 1',,
429014,543,3050183,74',,
173900,543,3050277,74',,
173900,543,3050325,65',,
173900,543,3050336,66',,
340950,543,3050216,72',,
340950,543,3050236,51',,
340950,543,3050256,73',,
204103,543,3050236,74',,
340950,543,3050325,73',,
340950,543,3050386,45 + 2',,
340950,543,3050416,51',,
340950,543,3050428,21',,
340950,543,3050459,80',,
340950,543,3050542,84',,
340950,543,3050560,7',,
340950,543,3050566,50',,
206040,543,3050355,84',,
206040,543,3050391,87',,
206040,543,3050428,77',,
206040,543,3050520,45 + 2',,
64399,873,3050328,90',,
64399,873,3050343,90 + 3',,
47713,873,3050228,86',,
47713,873,3050292,27',,
61592,873,3050221,51',,
61592,873,3050228,90 + 3',,
61592,873,3050280,40',,
61592,873,3050308,37',,
61592,873,3050326,90 + 5',,
61592,873,3050449,65',,
52119,873,3050181,42',,
62688,873,3050460,89',,
52119,873,3050239,90 + 1',,
52119,873,3050343,75',,
477758,873,3050181,,,75'
477758,873,3050201,64',,
477758,873,3050394,48',,
477758,873,3050401,76',,
477758,873,3050408,35',,
66934,873,3050228,90 + 3',,
66934,873,3050239,88',,
66934,873,3050535,74',,
41416,873,3050210,11',,
41416,873,3050239,30',,
41416,873,3050328,45 + 1',,
41416,873,3050343,80',,
74300,873,3050251,51',,
74300,873,3050270,86',,
41416,873,3050408,45 + 1',,
74300,873,3050292,9',,
41416,873,3050433,51',,
74300,873,3050308,82',,
78959,873,3050441,41',,
74300,873,3050366,62',,
74300,873,3050371,84',,
74300,873,3050394,35',,
41416,873,3050563,69',,
74300,873,3050408,43',,
78959,873,3050500,45 + 2',,
47995,1110,3050390,66',,
92572,873,3050523,81',,
74300,873,3050535,10',,
74300,873,3050563,63',,
157506,873,3050169,74',,
146164,873,3050195,80',,
146164,873,3050300,84',,
146164,873,3050449,69',,
61842,873,3050228,76',,
145988,873,3050169,40',,
145988,873,3050195,7',,
145988,873,3050210,29',,
145988,873,3050308,67',,
145988,873,3050326,90 + 1',,
145988,873,3050343,45',,
145988,873,3050394,89',89',
145988,873,3050441,90 + 1',,
145988,873,3050563,79',,
116648,931,3050189,90 + 1',,
108354,873,3050259,8',,
215118,931,3050249,19',,
215118,931,3050283,59',,
108354,873,3050381,42',,
108354,873,3050401,6',,
215118,931,3050420,44',,
215118,931,3050368,34',,
215118,931,3050409,38',,
215118,931,3050451,22',,
60558,931,3050197,90 + 4',,
215118,931,3050503,66',,
287431,931,3050222,30',,
215118,931,3050524,59',,
215118,931,3050560,22',,
287431,931,3050291,45 + 1',,
60558,931,3050401,27',,
60558,931,3050490,80',,
60558,931,3050516,57',,
60558,931,3050560,32',,
207302,931,3050524,90 + 1',,
145466,931,3050516,48',,
315131,931,3050222,32',,
315131,931,3050272,34',,
315131,931,3050357,77',,
194460,931,3050409,25',,
194460,931,3050436,45',,
194460,931,3050462,60',,
194460,931,3050479,90 + 4',,
194460,931,3050564,59',,
36529,931,3050169,34',,
36529,931,3050249,36',,
36529,931,3050260,51',73',
36529,931,3050444,62',,
36529,931,3050451,51',,
59641,931,3050231,51',,
158623,931,3050231,29',,
59641,931,3050299,54',,
59641,931,3050350,44',,
59641,931,3050401,45',,
158623,931,3050420,45',,
158623,931,3050350,64',,
158623,931,3050368,65',,
158623,931,3050490,67',,
158623,931,3050503,90',,
158623,931,3050560,73',,
178614,931,3050324,72',,
178614,931,3050329,41',,
178614,931,3050344,87',,
178614,931,3050350,25',,
178614,931,3050379,75',,
178614,931,3050389,36',,
62008,984,3050197,82',,
354361,931,3050324,31',68',
62008,984,3050249,45 + 3',,
62008,984,3050291,90 + 3',,
62008,984,3050329,90',,
354361,931,3050479,65',,
290951,19789,3050260,17',,
290951,19789,3050344,84',,
9335,1082,3047805,90 + 4',,
74960,762,3050455,85',,
51152,931,3050197,84',,
51152,931,3050231,53',,
51152,931,3050260,88',,
51152,931,3050272,76',,
51152,931,3050379,74',,
51152,931,3050409,90',,
51152,931,3050524,75',,
183318,762,3050330,34',,
183318,762,3050364,28',,
183318,762,3050416,68',,
183318,762,3050465,42',,
135343,762,3050193,65',,
135343,762,3050274,90 + 2',,
135343,762,3050285,45 + 5',,
135343,762,3050305,79',,
135343,762,3050315,80',,
135343,762,3050356,90 + 1',,
135343,762,3050393,72',,
135343,762,3050416,51',,
135343,762,3050455,37',,
135343,762,3050465,70',,
135343,762,3050517,74',,
135343,762,3050558,45 + 2',,
85475,762,3050193,68',,
85475,762,3050315,88',,
241889,762,3098012,15',,
98240,762,3050325,90 + 6',,
170321,762,3050533,25',,
255916,762,3050221,36',,
255916,762,3050305,89',,
255916,762,3050315,66',,
255916,762,3050325,,,57'
255916,762,3050356,66',,
255916,762,3050405,65',,
255916,762,3050435,27',,
162029,762,3050179,30',,
162029,762,3050517,77',,
206225,762,3050179,,,66'
71292,762,3050465,89',,
206225,762,3050455,67',,
206225,762,3050475,75',,
206225,762,3050500,79',,
70950,762,3050173,90 + 4',,
346707,762,3050443,22',,
346707,762,3050455,40',,
70950,762,3050243,69',,
92469,762,3050179,3',,
92469,762,3050193,70',,
70950,762,3050315,61',,
92469,762,3050243,58',,
92469,762,3050289,90 + 4',,
92469,762,3050305,41',,
81796,762,3050325,18',,
92469,762,3050370,24',,
92469,762,3050416,44',,
92469,762,3050435,57',,
81796,762,3050517,63',,
92469,762,3050533,45',,
186997,762,3050264,90 + 2',,
186997,762,3050315,90 + 2',,
246968,762,3050393,54',,
246968,762,3050475,9',,
81999,762,3050173,58',,
80197,33304,3050285,90 + 3',,
13572,1010,3050426,58',,
230541,762,3050533,84',,
59606,1010,3050246,22',,
59606,1010,3050445,79',,
60744,1010,3050178,90 + 3',,
60744,1010,3050195,37',,
81512,1010,3050246,11',32',
81512,1010,3050345,55',,
60744,1010,3050503,47',,
81512,1010,3050482,75',,
38145,1010,3050396,46',,
38145,1010,3050454,13',,
38145,1010,3050503,44',,
286949,1010,3050266,67',,
286949,1010,3050356,44',,
286949,1010,3050445,82',,
286949,1010,3050493,82',,
286949,1010,3050482,80',,
92899,410,3081263,90',,
92899,410,3081282,51',,
92899,410,3081315,40',,
92899,410,3081334,58',63',
92899,410,3081371,55',,
92899,410,3081400,28',,
170472,3709,3079379,76',,
467599,410,3081411,88',,
170472,3709,3079498,35',,
170472,3709,3079511,36',,
170472,3709,3079521,15',,
170472,3709,3079533,13',,
170472,3709,3080790,34',,
170472,3709,3081113,37',,
41112,1010,3050175,73',,
41112,1010,3050195,84',,
41112,1010,3050215,36',,
41112,1010,3050222,58',,
41112,1010,3050246,68',,
41112,1010,3050274,90 + 2',,
41112,1010,3050345,60',,
76467,1010,3050371,61',,
41112,1010,3050358,89',,
41112,1010,3050396,90 + 1',,
41112,1010,3050415,83',,
41112,1010,3050503,90',,
41112,1010,3050542,62',,
41112,1010,3050570,,,48'
63494,1010,3050175,64',,
63494,1010,3050195,4',,
63494,1010,3050205,52',,
63494,1010,3050215,34',,
63494,1010,3050274,38',,
127187,1010,3050227,79',,
127187,1010,3050246,89',,
63494,1010,3050302,,,90'
63494,1010,3050358,50',,
63494,1010,3050396,74',,
127187,1010,3050358,29',,
63494,1010,3050430,30',,
63494,1010,3050454,60',,
63494,1010,3050522,54',,
63494,1010,3050528,17',,
63494,1010,3050482,26',,
127187,1010,3050454,61',,
63494,1010,3050542,90 + 6',,
63494,1010,3050570,90 + 1',,
127187,1010,3050528,90 + 1',,
127187,1010,3050482,40',,
127187,1010,3050554,90',,
128900,1010,3050286,55',,
128900,1010,3050322,81',,
73484,1010,3050371,90 + 4',,
73484,1010,3050464,18',,
112302,1010,3050195,86',,
207014,1010,3050178,41',,
207014,1010,3050256,69',,
207014,1010,3050274,64',,
112302,1010,3050371,90 + 1',,
112302,1010,3050430,55',,
207014,1010,3050493,17',,
207014,1010,3050522,86',,
252345,1010,3050371,65',,
120565,1010,3050274,90 + 4',,
120565,1010,3050454,90 + 3',,
129476,1010,3050286,80',,
129476,1010,3050385,79',,
129476,1010,3050482,57',,
65477,1010,3050227,31',,
65477,1010,3050358,33',,
65477,1010,3050415,70',,
65477,1010,3050454,62',,
65477,1010,3050522,,,11'
35249,410,3050274,84',,
35249,410,3081228,39',,
35249,410,3081241,61',,
35249,410,3081282,90 + 2',,
459463,5358,3079383,45',,
459463,5358,3079448,23',,
459463,5358,3079451,90 + 3',,
35249,410,3081391,31',,
459463,5358,3079474,29',,
295331,1010,3050205,90 + 3',,
459463,5358,3079522,41',,
459463,5358,3080785,37',,
295331,1010,3050302,85',,
459463,5358,3080880,40',,
295331,1010,3050396,90 + 3',,
295331,1010,3050542,85',,
128904,1132,3050418,45',,
34130,1132,3050362,90 + 3',,
173504,1132,3050189,54',,
34130,1132,3050526,32',,
173504,1132,3050258,43',,
