player_id,game_id,team_id,assists
450936,3219228,148,1
46001,3252165,148,1
69633,3229413,46,1
69633,3229446,46,1
46001,3194823,148,1
348795,3219136,148,1
348795,3219104,148,1
392775,3252213,148,1
207929,3252213,148,1
91845,3252221,148,1
91845,3219081,148,1
91845,3219075,148,1
91845,3219404,148,1
207929,3219340,148,1
91845,3219375,148,1
207929,3219319,148,2
91845,3219340,148,1
91845,3219333,148,2
91845,3219319,148,1
207929,3219202,148,1
91845,3219159,148,1
77100,3252221,148,1
91845,3219176,148,1
132098,3219414,148,1
91845,3219110,148,1
77100,3194823,148,1
132098,3219319,148,1
111630,3252189,148,2
111630,3219093,148,1
77100,3219228,148,1
284165,3219136,148,1
77100,3219156,148,2
111630,3219133,148,1
157509,3252208,631,1
157509,3252232,631,1
303254,3252176,631,1
181778,3252241,631,1
112515,3219416,631,1
112515,3219399,631,1
112515,3219306,631,1
57500,3219090,631,1
57500,3219071,631,1
57500,3219265,631,1
57500,3219138,631,2
57500,3219204,631,1
173859,3229515,12,1
472423,3219325,631,1
472423,3219265,631,1
51471,3219090,631,1
51471,3219346,631,1
51471,3219306,631,1
504148,3219206,1237,1
102017,3219416,631,1
102017,3219361,631,1
202886,3219115,631,1
392768,3252176,631,1
52769,3252241,631,1
346483,3219407,631,1
392768,3219407,631,1
392768,3219399,631,1
392768,3219396,631,1
346483,3219381,631,1
52769,3219399,631,1
52769,3219381,631,1
52769,3219369,631,1
346483,3219279,631,1
52769,3219279,631,1
392768,3219249,631,1
346483,3219220,631,2
52769,3219119,631,1
392768,3219163,631,1
346483,3219105,631,1
281404,3208687,3709,1
281404,3208718,3709,1
281404,3209983,3709,1
315779,3252200,631,1
315779,3252208,631,1
315779,3219090,631,1
315779,3219399,631,1
315779,3219195,631,1
315779,3219204,631,1
315779,3219137,631,1
315779,3219163,631,1
331726,3252208,631,1
65278,3219119,631,1
331726,3219381,631,1
331726,3219361,631,1
331726,3219325,631,1
331726,3219249,631,1
179184,3219416,631,1
177907,3219366,985,1
507700,3219253,985,1
340329,3219205,11,1
285845,3194824,11,1
319745,3219095,11,2
285845,3219078,11,1
111455,3219385,11,1
111455,3219110,11,1
55735,3229219,12,1
55735,3229409,12,1
55735,3229423,12,1
55735,3229472,12,1
55735,3229534,12,1
35664,3219334,11,1
343052,3219081,11,1
35664,3219112,11,1
343052,3219400,11,1
343052,3219311,11,1
343052,3219225,11,2
343052,3219183,11,1
433177,3219068,11,1
93720,3219371,11,1
433177,3219225,11,1
433177,3219183,11,1
58864,3219311,11,1
433177,3219144,11,1
433177,3219198,11,1
93720,3219258,11,1
93720,3219225,11,1
58864,3219173,11,1
93720,3219165,11,1
93720,3219152,11,1
58864,3219097,11,1
93720,3219097,11,1
348623,3219387,29,1
348623,3219359,29,1
348623,3219241,29,1
289446,3219183,29,1
126664,3219435,29,1
126664,3219083,29,1
126664,3219375,29,1
126664,3219275,29,1
126664,3219244,29,1
126664,3219170,29,1
126664,3219109,29,1
161869,3219359,29,1
161869,3219348,29,1
161869,3219326,29,1
161869,3219302,29,1
68390,3219069,29,1
221025,3219139,29,1
90466,3219083,29,1
90466,3219231,29,1
90466,3219151,29,1
175169,3219320,29,1
175169,3219244,29,1
33713,3219393,29,1
33713,3219208,29,1
378710,3219077,29,1
33713,3219096,29,1
378710,3219393,29,1
378710,3219286,29,1
364135,3219083,29,1
503733,3219178,29,1
364135,3219231,29,1
306024,3219208,29,1
320141,3219427,1003,1
42412,3219067,1003,1
42412,3219330,1003,1
505194,3219166,1003,1
316125,3219425,1003,1
316125,3219379,1003,2
215876,3219348,1003,1
215876,3219239,1003,1
274839,3219269,1003,1
413220,3219330,1003,1
341501,3219075,1003,1
249565,3219425,1003,1
249565,3219379,1003,1
249565,3219363,1003,1
249565,3219220,1003,2
249565,3219191,1003,1
129588,3219328,1003,1
129588,3219264,1003,1
61560,3219067,1003,1
61560,3219154,1003,2
294057,3219092,1003,1
294057,3219427,1003,1
197838,3219425,1003,1
292417,3219376,1003,1
197838,3219363,1003,1
197838,3219351,1003,1
294057,3219328,1003,1
197838,3219263,1003,1
292417,3219140,1003,1
398065,3219067,1003,1
292417,3219198,1003,1
197838,3219166,1003,1
398065,3219392,1003,2
398065,3219379,1003,1
295330,3219348,1003,1
295330,3219328,1003,1
398065,3219307,1003,1
295330,3219239,1003,2
246968,3219405,1003,1
398065,3219239,1003,1
398065,3219191,1003,2
246968,3219267,1003,2
246968,3219269,1003,1
204198,3219212,543,1
175446,3219327,543,1
175446,3219179,543,1
171679,3219388,543,1
171679,3219212,543,1
171679,3219164,543,1
171679,3219147,543,1
225161,3219292,543,1
225161,3219111,543,1
29364,3219094,543,1
29364,3219371,543,1
29364,3219352,543,1
29364,3219337,543,1
29364,3219289,543,1
29364,3219259,543,1
340950,3219202,543,1
256977,3219111,543,1
314875,3219195,379,2
314875,3219201,379,1
314875,3219126,379,1
135853,3219433,379,1
135853,3219426,379,1
159372,3219426,379,1
357885,3219347,379,1
357885,3219311,379,1
159372,3219073,379,1
357885,3219305,379,1
159372,3219408,379,1
135853,3219367,379,1
357885,3219122,379,2
159372,3219267,379,1
22614,3219340,379,1
22614,3219268,379,1
22614,3219241,379,1
22614,3219227,379,1
22614,3219192,379,1
69015,3219374,379,1
181375,3219408,379,1
181375,3219239,379,1
427568,3219076,989,1
177476,3219408,989,1
177476,3219174,989,1
249513,3219077,989,1
249513,3219076,989,1
61841,3219378,989,1
249356,3219291,989,1
249356,3219217,989,1
249513,3219106,989,1
249513,3219096,989,1
262980,3219318,989,1
262980,3219128,989,1
320411,3219076,989,1
44983,3219226,989,1
146795,3219425,989,1
146795,3219360,989,1
146795,3219358,989,1
146795,3219217,989,1
85475,3219380,762,1
85475,3219360,762,1
85475,3219123,762,1
146258,3219066,762,1
146258,3219367,762,1
186368,3252229,762,1
186368,3229278,762,1
162029,3219336,762,1
184528,3219201,762,1
206225,3219421,762,1
346707,3219430,762,1
206225,3219150,762,1
71292,3219174,762,1
71292,3219102,762,1
92469,3219150,762,1
186997,3219088,762,1
186997,3219082,762,1
186997,3219341,762,1
272642,3219360,762,1
333241,3219367,762,1
333241,3219281,762,1
272642,3219257,762,1
272642,3219174,762,3
272999,3219341,762,1
272999,3219150,762,1
48066,3219336,762,1
48066,3219324,762,1
48066,3219286,762,1
196522,3219250,762,1
48066,3219167,762,1
196522,3219201,762,1
253677,3194823,405,1
250478,3219397,405,1
250478,3219344,405,1
253677,3219101,405,1
413403,3219328,405,1
413403,3219237,405,1
354352,3219411,405,1
66333,3219325,405,1
354352,3219395,405,1
61653,3219397,405,1
61653,3219356,405,1
447661,3219287,405,1
447661,3219252,405,1
193116,3219089,405,1
61653,3219167,405,1
193116,3219372,405,1
61653,3219134,405,1
61653,3219139,405,1
193116,3219108,405,1
203460,3219434,405,1
203460,3219074,405,1
203460,3219395,405,1
234189,3219411,405,1
203460,3219356,405,1
203460,3219295,405,1
203460,3219219,405,1
234189,3219260,405,1
232271,3219429,180,1
232271,3219415,180,1
485424,3219339,180,1
485424,3219185,180,1
129078,3219234,180,1
129078,3219121,180,1
129078,3219127,180,1
129078,3219146,180,1
134294,3219429,180,1
346779,3219076,180,1
134294,3219155,180,1
346779,3219263,180,1
346779,3219185,180,1
37304,3219323,180,1
37304,3219304,180,1
37304,3219263,180,1
444208,3219155,180,1
444208,3219146,180,1
148153,3194820,1237,1
212847,3219181,1237,1
148153,3219402,1237,1
148153,3219276,1237,1
68645,3219370,1237,1
79027,3194820,1237,1
79027,3219227,1237,1
123951,3219334,27190,1
123951,3219207,27190,1
82873,3219395,1237,1
82873,3219366,1237,1
82873,3219312,1237,1
82873,3219278,1237,1
49755,3219327,1237,1
144028,3219370,1237,1
144028,3219327,1237,1
144028,3219280,1237,1
217115,3219280,1237,1
209212,3219418,1237,1
217115,3219252,1237,1
217115,3219103,1237,1
434207,3219387,1237,1
434207,3219144,1237,1
45693,3219127,1237,1
81512,3219298,1010,1
81512,3219140,1010,1
60744,3219383,1010,1
65477,3219231,1010,1
65477,3219210,1010,1
67063,3219097,1010,1
27511,3219261,873,1
61592,3219312,873,1
62688,3219345,873,1
173504,3219368,1132,1
173504,3219124,1132,1
43763,3194821,1132,2
43763,3219411,1132,1
74810,3219243,1132,1
43763,3219103,1132,1
195633,3219114,1132,1
102258,3219411,1132,1
15773,3219193,1132,1
148262,3219331,1132,1
91317,3219412,1132,1
91317,3219406,1132,1
148262,3219224,1132,1
91317,3219314,1132,1
91317,3219301,1132,1
91317,3219287,1132,1
128229,3219381,1132,2
91317,3219213,1132,1
584769,3219428,1132,1
584769,3219412,1132,1
584769,3219392,1132,1
584769,3219368,1132,1
584769,3219193,1132,1
584769,3219158,1132,1
89231,3219177,1132,1
101500,3219418,1132,1
108725,3219243,1132,1
53360,3219264,1132,1
53360,3219188,1132,1
77812,3219315,1123,1
471690,3219240,1123,1
471690,3219215,1123,1
12384,3219323,1123,1
126600,3219338,1123,1
332341,3219430,1123,2
109751,3219338,1123,1
109751,3219200,1123,1
321247,3194817,1123,1
321247,3219090,1123,1
321247,3219080,1123,2
46972,3219090,1123,1
46972,3219080,1123,1
321247,3219313,1123,1
46972,3219355,1123,1
321247,3219271,1123,1
321247,3219274,1123,1
212829,3219386,350,1
52495,3219176,350,1
85706,3219423,350,1
85706,3219374,350,1
85706,3219176,350,1
85706,3219107,350,1
146690,3219427,350,1
146690,3219332,350,1
146690,3219315,350,1
146690,3219284,350,1
156941,3219417,350,1
156941,3219309,350,1
156941,3219117,350,1
333014,3219176,350,1
73547,3219194,350,1
54383,3219349,350,1
54383,3219256,350,1
291422,3219365,350,3
291422,3219221,350,1
183299,3219423,984,1
183299,3219349,984,1
35416,3219353,350,1
35416,3219309,350,1
238223,3429729,281,1
49542,3219188,350,1
49542,3219100,350,1
182712,3496448,281,1
203853,3552988,281,1
182712,3421731,281,1
182712,3429687,281,1
95424,3421769,281,1
182712,3429766,281,1
182712,3429850,281,1
157495,3429826,281,1
357565,3420829,281,1
357565,3429850,281,1
26267,3429869,281,2
53622,3537799,281,1
53622,3429704,281,1
53622,3429729,281,1
53622,3429850,281,1
134425,3461714,281,1
134425,3461738,281,1
406640,3461753,9265,1
134425,3461769,281,1
241641,3496448,281,1
241641,3537803,281,1
134425,3420847,281,1
88755,3461738,281,2
88755,3461753,281,2
406635,3461714,281,1
134425,3421778,281,1
134425,3421802,281,1
134425,3421819,281,1
406635,3496456,281,1
88755,3420847,281,1
134425,3429687,281,1
406635,3552989,281,1
241641,3429687,281,1
88755,3421740,281,1
134425,3429729,281,1
88755,3421749,281,1
241641,3429717,281,1
88755,3421769,281,2
241641,3421827,281,1
88755,3421778,281,1
88755,3421810,281,1
406635,3421769,281,1
134425,3429788,281,1
88755,3421835,281,1
88755,3421852,281,1
88755,3421859,281,1
241641,3429798,281,1
406635,3421835,281,1
241641,3429804,281,2
134425,3429869,281,1
88755,3429748,281,1
406635,3429717,281,1
398184,3421707,281,1
406635,3429819,281,2
417346,3421699,399,1
88755,3429869,281,1
417346,3421736,399,1
417346,3421767,399,1
417346,3421796,399,1
398184,3429699,281,1
417346,3429776,399,1
417346,3429807,399,1
417346,3429844,399,2
171424,3496456,281,1
171424,3537799,281,1
171424,3421698,281,1
171424,3429687,281,1
171424,3429733,281,1
171424,3429748,281,1
171424,3429853,281,1
171424,3429869,281,1
86202,3552987,631,1
316125,3421705,631,1
316125,3421713,631,1
316125,3421800,631,1
316125,3421825,631,1
316125,3429821,631,1
57500,3421701,631,1
225083,3461785,631,1
472423,3461758,631,1
57500,3429839,631,1
225083,3421745,631,1
472423,3420826,631,1
131978,3421743,405,1
472423,3421776,631,1
225083,3429777,631,1
102017,3537800,631,1
102017,3420826,631,1
51471,3461785,631,1
51471,3421745,631,1
488362,3429731,984,1
488362,3429752,984,1
346483,3461774,631,1
346483,3562547,631,1
346483,3421701,631,1
346483,3421734,631,1
346483,3421776,631,1
346483,3421805,631,1
346483,3429795,631,1
392768,3421813,631,1
346483,3429825,631,1
392768,3429695,631,1
309400,3461741,631,1
309400,3461785,631,1
392768,3429795,631,1
309400,3421701,631,1
309400,3421705,631,1
309400,3421835,631,1
170527,3461741,631,1
331726,3461741,631,1
309400,3429756,631,1
309400,3429795,631,1
170527,3496458,631,1
331726,3461816,631,1
170527,3420826,631,1
170527,3421713,631,1
217111,3421734,631,1
217111,3421745,631,2
331726,3421705,631,1
170527,3421759,631,1
331726,3421734,631,1
170527,3421776,631,1
170527,3421805,631,1
170527,3429712,631,1
170527,3429720,631,2
170527,3429785,631,1
170527,3429825,631,1
170527,3429839,631,1
170527,3429855,631,1
179184,3421714,873,1
179184,3421727,873,1
59377,3429858,985,1
177907,3461823,985,1
177907,3429739,985,1
184573,3421798,985,1
183288,3461763,985,1
255755,3421782,985,1
183288,3421747,985,1
255755,3429686,985,1
183288,3429707,985,2
183288,3429718,985,1
183288,3429731,985,1
477758,3461791,985,1
477758,3421838,985,1
477758,3429718,985,1
315969,3421808,985,1
477758,3429834,985,1
477758,3429828,985,1
357147,3433481,5,1
207929,3429836,148,1
167799,3421709,148,1
348795,3421801,148,1
91845,3421709,148,1
91845,3421721,148,1
167799,3421860,148,1
91845,3421780,148,1
91845,3421784,148,1
284165,3421841,148,1
284165,3421860,148,1
284165,3429692,148,1
167799,3429721,148,1
91845,3421841,148,1
91845,3421860,148,1
91845,3429751,148,2
91845,3429760,148,1
284165,3429831,148,1
167799,3429852,148,1
91845,3429831,148,1
77100,3429721,148,1
77100,3429763,148,1
77100,3421844,148,1
77100,3429800,148,1
132098,3420846,148,4
132098,3421700,148,1
132098,3421709,148,1
132098,3421721,148,1
132098,3421726,148,1
132098,3421761,148,1
132098,3421780,148,1
132098,3421841,148,1
132098,3429760,148,2
132098,3429867,148,1
39381,3429741,148,1
39381,3429751,148,1
215118,3429833,11,1
215118,3429863,11,1
300716,3421813,11,1
300716,3421842,11,1
300716,3429763,11,1
300716,3429856,11,1
112988,3421853,11,1
230784,3421853,11,1
230784,3429799,11,1
191217,3421703,11,2
191217,3421738,11,1
319745,3420838,11,1
319745,3429723,11,1
319745,3429799,11,1
111455,3429691,11,1
111455,3429723,11,1
316264,3429856,11,1
316264,3429863,11,1
285845,3421807,984,1
392765,3421813,11,1
392765,3421842,11,1
392765,3421853,11,1
392765,3429723,11,1
52769,3420821,199,2
52769,3421763,199,1
52769,3429747,199,1
52769,3429755,199,1
655488,3429829,11,1
433177,3421823,11,1
433177,3429691,11,1
433177,3429723,11,1
433177,3429833,11,1
93720,3429691,11,1
93720,3429709,11,1
58864,3420838,11,1
340324,3421793,11,1
343052,3429782,11,1
58864,3429829,11,1
58864,3429848,11,1
343475,3429706,29,1
118534,3429718,29,1
343475,3429841,29,1
126664,3420823,29,1
126664,3421715,29,1
126664,3421755,29,2
126664,3421850,29,1
126664,3429706,29,1
126664,3429827,29,1
127187,3421706,29,1
127187,3421820,29,1
127187,3429718,29,1
68390,3421696,29,1
221025,3421850,29,1
68390,3429786,29,1
68390,3429806,29,1
314210,3429765,29,1
88103,3420841,3229,1
88103,3421706,3229,1
88103,3421715,3229,1
88103,3429738,3229,1
242631,3421706,29,1
88103,3429806,3229,1
242631,3421797,29,1
90466,3421706,29,1
90466,3421807,29,1
90466,3429745,29,1
90466,3429781,29,1
90466,3429857,29,1
378710,3420841,29,2
378710,3421775,29,1
364135,3461764,583,1
33713,3421713,180,1
33713,3421750,180,1
306024,3421785,29,1
306024,3429718,29,1
306024,3429738,29,1
33713,3429791,180,1
447661,3421733,405,1
193116,3460087,405,2
193116,3421704,405,1
193116,3421717,405,1
447661,3429684,405,1
193116,3421792,405,1
61653,3460087,2288,1
174094,3394571,405,1
174094,3394592,405,1
193116,3429797,405,1
174094,3394693,405,1
203460,3421704,405,3
203460,3421733,405,2
203460,3421743,405,1
203460,3421812,405,2
203460,3421838,405,1
203460,3421773,405,1
234189,3421704,405,1
203460,3429700,405,1
203460,3429703,405,1
131996,3421753,405,1
131996,3421812,405,1
131996,3429713,405,1
131996,3429784,405,1
176591,3450978,1108,1
131996,3429827,405,1
131996,3429861,405,1
131996,3429864,405,1
324358,3421704,405,1
324358,3421814,405,1
176591,3451403,1108,1
324358,3429746,405,1
324358,3429804,405,1
324358,3429849,405,1
412660,3429784,405,1
92571,3421708,379,2
92571,3421721,379,1
92571,3421787,379,1
92571,3429689,379,1
92571,3429732,379,1
92571,3429762,379,1
181380,3421702,379,1
92571,3429862,379,1
181380,3429792,379,1
157672,3421731,379,1
157672,3421799,379,1
157672,3421849,379,1
157672,3429792,379,1
157672,3429802,379,1
157672,3429824,379,1
157672,3429871,379,1
140191,3420838,379,1
357662,3421782,379,1
283628,3429802,379,1
314875,3421772,379,1
314875,3421787,379,1
314875,3429689,379,1
314875,3429802,379,1
314875,3429810,379,1
43530,3421753,1237,1
144028,3420845,1237,1
213268,3421694,1237,1
217115,3420845,1237,1
209212,3421706,1237,1
144028,3421833,1237,2
144028,3429710,1237,1
434207,3421714,1237,1
144028,3429773,1237,1
312239,3429843,1237,1
217115,3429754,1237,1
67063,3421764,1237,1
67063,3429771,1237,1
67063,3429823,1237,1
243028,3421791,180,1
341051,3420846,180,1
341051,3421774,180,1
341051,3429851,180,1
40611,3429719,180,1
170934,3429803,931,1
66100,3421791,180,1
130765,3421711,180,1
130765,3421733,180,1
181579,3421733,180,1
181579,3421770,180,1
181579,3421774,180,1
181579,3421840,180,1
130765,3429730,180,1
181579,3429691,180,1
130765,3429759,180,1
130765,3429811,180,1
181579,3429780,180,1
181579,3429851,180,1
129078,3429740,180,1
129078,3429791,180,1
129078,3429811,180,1
340322,3429851,180,1
346779,3421695,180,1
346779,3421713,180,1
346779,3421762,180,1
346779,3421793,180,1
346779,3429811,180,1
134294,3421730,180,2
134294,3421791,180,1
134294,3429791,180,1
346018,3429697,762,1
148262,3420825,762,1
346707,3429790,762,1
92469,3429810,762,1
333241,3421766,762,1
333241,3421790,762,1
92469,3429837,762,1
92469,3429865,762,1
71292,3429697,762,1
71292,3429794,762,1
71292,3429850,762,1
146795,3421710,762,1
146795,3421796,762,1
146795,3429749,762,1
272642,3421710,762,1
272642,3429719,762,2
272642,3429794,762,1
272999,3420825,762,1
123682,3421710,762,1
199527,3421790,762,1
123682,3421766,762,1
123682,3421796,762,1
123682,3429690,762,1
123682,3429711,762,1
199527,3429770,762,1
199527,3429859,762,1
196522,3429818,762,1
260827,3421834,931,1
194460,3420842,931,1
206746,3420842,931,1
236490,3429727,931,1
354361,3420842,931,1
354361,3421768,931,1
354361,3421845,931,1
226973,3421727,931,1
123275,3421755,931,1
226973,3429701,931,1
186186,3421768,931,1
186186,3429851,931,1
186186,3429858,931,1
406040,3421755,931,1
406040,3421786,931,1
406040,3421831,931,1
406040,3429776,931,1
51152,3421735,931,2
51152,3429701,931,1
129604,3429798,399,1
129604,3429836,399,1
129604,3429844,399,1
158764,3421832,399,1
351749,3420822,399,1
158764,3429716,399,1
351749,3421776,399,1
92738,3420842,399,1
92738,3421724,399,1
92738,3421746,399,1
92738,3421796,399,1
92738,3421832,399,1
46220,3421796,399,2
411295,3421808,399,2
411295,3429690,399,1
411295,3429698,399,1
411295,3429723,399,1
411295,3429787,399,1
411295,3429836,399,1
411295,3429844,399,1
411295,3429866,399,1
411295,3394585,399,1
411295,3394601,399,1
173900,3420822,399,1
173900,3421724,399,1
183334,3420842,399,1
173900,3421846,399,1
183334,3421787,399,1
183334,3421832,399,1
131505,3429690,399,1
183334,3429698,399,2
183334,3429706,399,1
183334,3429776,399,1
183334,3429798,399,1
131505,3429860,399,1
296986,3429723,399,1
296986,3421846,399,1
27511,3429840,873,1
52119,3421781,873,1
730893,3429849,873,1
85177,3421781,873,1
92572,3421799,873,1
74300,3429760,873,1
157506,3420844,873,1
479999,3421746,873,1
479999,3421781,873,1
157506,3429786,873,1
157506,3429795,873,1
479999,3429711,873,1
479999,3429817,873,1
479999,3429840,873,1
479999,3429849,873,1
145988,3421727,873,1
145988,3421746,873,1
61842,3420820,873,1
61842,3421696,873,1
61842,3421826,873,1
50201,3429689,873,1
61842,3429735,873,1
61842,3429856,873,1
108354,3429689,873,1
108354,3429696,873,1
108354,3429735,873,1
52495,3429708,350,1
121324,3429708,350,1
128909,3421720,350,1
85706,3429870,350,1
128909,3429845,350,1
225984,3420841,1114,1
225984,3421701,1114,1
225984,3421818,1114,1
225984,3429785,1114,2
225984,3429847,1114,1
37920,3421849,29990,1
77274,3421790,984,1
271966,3429701,984,1
271966,3429801,984,1
43763,3429684,1132,1
43763,3429791,1132,1
195633,3421804,1132,1
102258,3429822,1132,1
53622,3651037,281,1
53622,3651101,281,1
88755,3651077,281,1
88755,3714215,281,1
406635,3970161,281,2
88755,3796966,281,1
406635,3651077,281,1
53622,3592060,281,2
406635,3773445,281,1
203460,3651037,281,1
53622,3592145,281,1
88755,3592171,281,1
406635,3592043,281,1
88755,3592129,281,1
406635,3592068,281,1
203460,3591995,281,1
406635,3592060,281,1
88755,3592145,281,1
134425,3788836,281,1
88755,3592217,281,1
241641,3651117,281,1
203460,3592043,281,1
88755,3592274,281,2
241641,3714215,281,1
88755,3592265,281,1
134425,3651077,281,1
88755,3592250,281,1
241641,3796968,281,1
134425,3714215,281,1
406635,3592209,281,2
241641,3592043,281,1
398184,3591995,131,1
203460,3592265,281,1
134425,3592131,281,1
241641,3592145,281,1
398184,3610290,131,1
134425,3592258,281,1
398184,3610321,131,1
241641,3592215,281,1
241641,3592282,281,1
398184,3610564,131,1
134425,3592167,281,2
398184,3611467,131,1
134425,3592282,281,1
134425,3592250,281,1
171424,3714215,281,1
171424,3796966,281,1
171424,3591995,281,1
171424,3592060,281,1
171424,3592085,281,1
171424,3592208,281,1
171424,3592217,281,1
363205,3651117,281,1
363205,3583525,281,2
363205,3591995,281,1
363205,3592006,281,1
363205,3592043,281,1
105470,3592106,31,1
363205,3592099,281,1
363205,3592131,281,1
363205,3592085,281,1
363205,3592274,281,1
139208,3714220,31,1
139208,3592026,31,1
139208,3591964,31,1
139208,3592244,31,1
139208,3592178,31,1
256178,3592222,31,1
82105,3592244,31,1
82105,3592176,31,1
82105,3592241,31,1
234803,3651079,31,1
234803,3714220,31,1
234803,3773447,31,1
338070,3773451,31,2
234803,3591982,31,1
338070,3583524,31,1
234803,3592098,31,1
234803,3592132,31,2
234803,3592087,31,1
234803,3592114,31,1
234803,3592124,31,2
234803,3592191,31,1
234803,3592284,31,1
338070,3592106,31,1
314353,3651040,31,1
314353,3651104,31,2
314353,3796969,31,1
314353,3583524,31,1
314353,3592026,31,1
314353,3592048,31,1
314353,3591960,31,1
503680,3592020,931,1
314353,3592034,31,2
314353,3592098,31,1
314353,3592087,31,1
314353,3592303,31,1
314353,3592114,31,1
314353,3592144,31,1
314353,3592215,31,1
225693,3591982,31,1
433188,3651064,31,3
302215,3773447,31,1
433188,3592006,31,1
302215,3796969,31,1
60444,3592026,31,1
302215,3592048,31,1
61651,3651120,31,1
143424,3651128,31,1
61651,3796967,31,1
60444,3592284,31,1
61651,3591982,31,1
143424,3591974,31,1
61651,3592048,31,1
60444,3592247,31,1
60444,3592241,31,1
3333,3651064,31,1
61651,3592106,31,1
61651,3592191,31,1
3333,3592020,31,1
340950,3651079,31,1
340950,3773451,31,1
340950,3592048,31,1
340950,3592124,31,1
340950,3592222,31,1
340950,3592203,31,1
340950,3592232,31,1
340950,3592229,31,1
480692,3773447,31,1
148455,3796967,31,1
148455,3796969,31,1
200512,3651128,31,1
148455,3583483,31,2
148455,3591964,31,1
148455,3592006,31,1
148455,3592020,31,1
148455,3592048,31,1
480692,3592203,31,1
148455,3591974,31,1
480692,3592264,31,1
148455,3591960,31,1
148455,3592098,31,1
480692,3592178,31,1
148455,3592070,31,1
200512,3592034,31,1
200512,3592059,31,1
148455,3592191,31,1
148455,3592215,31,1
148455,3592203,31,1
200512,3592191,31,1
148455,3592264,31,1
148368,3651040,31,1
200512,3592203,31,1
131789,3592020,31,1
148368,3592191,31,1
131789,3592059,31,1
131789,3592114,31,1
131789,3592241,31,1
86202,3651091,631,1
86202,3651116,631,1
86202,3592075,631,2
196948,3651140,631,1
29241,3970993,631,1
29241,3651091,631,1
29241,3592095,631,1
346314,3592142,631,1
316125,3592033,631,1
181778,3589120,1041,1
181778,3589431,1041,1
112515,3591968,631,1
112515,3592075,631,1
112515,3592303,631,1
112515,3592104,631,1
112515,3592221,631,1
57500,3788893,631,1
57500,3651035,631,1
57500,3592023,631,1
57500,3592003,631,1
225083,3714217,631,1
472423,3583519,631,1
472423,3591994,631,1
472423,3591954,631,1
472423,3592033,631,1
472423,3592058,631,1
225083,3592303,631,1
225083,3592166,631,1
102017,3714225,631,1
102017,3773444,631,1
472423,3592142,631,1
225083,3592243,631,1
225083,3592179,631,1
472423,3592206,631,1
102017,3592044,631,1
472423,3592287,631,1
472423,3592205,631,1
102017,3592189,631,1
51471,3773448,631,1
202886,3651116,631,1
51471,3583478,631,1
51471,3592023,631,1
51471,3591968,631,1
148928,3605040,631,1
51471,3592044,631,2
202886,3592003,631,1
202886,3592044,631,1
423744,3592037,1123,1
202886,3592175,631,1
346483,3714225,631,1
346483,3773448,631,1
346483,3583519,631,1
346483,3592044,631,1
346483,3592135,631,1
346483,3592069,631,1
346483,3592188,631,1
346483,3592123,631,1
346483,3592243,631,1
346483,3592252,631,1
346483,3592175,631,1
346483,3592206,631,1
319301,3591977,399,1
319301,3592075,399,1
532826,3651096,985,1
319301,3592105,399,1
319301,3592223,399,1
319301,3592268,399,1
532826,3592064,985,1
8198,3591978,985,1
8198,3592039,985,1
8198,3592298,985,1
182877,3610347,368,1
48280,3592128,985,1
476344,3592253,148,1
282429,3591981,148,1
282429,3592017,148,1
282429,3592140,148,1
171679,3592056,148,1
192765,3592067,148,1
171679,3592290,148,1
171679,3592148,148,2
249126,3592056,148,1
167799,3592017,148,1
167799,3592290,148,1
354362,3651036,148,1
354362,3592073,148,1
450936,3592087,1041,1
354362,3592118,148,1
354362,3592260,148,2
354362,3614514,148,1
450936,3589383,1041,1
354362,3614596,148,1
450936,3589473,1041,1
348795,3611469,1050,1
46001,3592135,1010,1
392775,3592290,148,1
392775,3592247,148,1
91845,3788899,148,1
91845,3592008,148,1
91845,3592067,148,1
91845,3592299,148,1
91845,3592310,148,1
91845,3592107,148,2
91845,3592251,148,1
91845,3592257,148,1
91845,3592118,148,1
284165,3583484,148,1
537382,3610368,1049,1
431755,3592107,148,1
431755,3592148,148,2
431755,3592073,148,1
431755,3592251,148,1
431755,3592164,148,1
431755,3592257,148,2
431755,3614576,148,1
431755,3614684,148,1
431755,3614724,148,1
93720,3592051,11,1
93720,3592083,11,1
93720,3592233,11,1
93720,3592228,11,1
93720,3592101,11,1
93720,3592149,11,2
42412,3592097,1003,1
505194,3592139,1003,1
215876,3583480,1003,1
215876,3591997,1003,1
344605,3591957,1003,1
215876,3592224,1003,1
249565,3591962,1003,1
249565,3591987,1003,1
249565,3592257,1003,1
249565,3592249,1003,1
475188,3592297,1003,1
475188,3592199,1003,1
129588,3614615,416,1
294057,3592097,1003,2
294057,3592077,1003,1
61560,3592110,1003,1
294057,3592237,1003,1
294057,3592199,1003,1
129588,3614518,416,1
294057,3592249,1003,2
294057,3592224,1003,1
398065,3592004,1003,1
61560,3592249,1003,1
398065,3592077,1003,1
246968,3592015,1003,2
398065,3592056,1003,1
398065,3592198,1003,1
398065,3592113,1003,1
398065,3592183,1003,1
398065,3592307,1003,2
398065,3592249,1003,1
398065,3592224,1003,1
246968,3592231,1003,1
295330,3591987,1003,1
295330,3592015,1003,1
295330,3592208,1003,2
295330,3592143,1003,1
365172,3592042,1003,1
365172,3592061,1003,1
365172,3592077,1003,1
197838,3591997,1003,1
197838,3592113,1003,1
