agent_id,agent_name,player_id,season
1817,Promoesport,207924,2018
1817,Promoesport,30749,2018
2146,InterStarDeporte,44412,2018
1817,Promoesport,399775,2018
440,Wasserman,204102,2018
7424,AIM fútbol,40428,2018
1406,YOU FIRST,177467,2018
2722,Universal Twenty Two,341278,2018
7562,FutureBall,251106,2018
5041,AC Talent,175323,2018
1817,Promoesport,336869,2018
5693,Sferico Sports ...,359210,2018
6003,Eleven Talent Group,142021,2018
4016,KIN Partners,423166,2018
1406,YOU FIRST,72310,2018
2722,Universal Twenty Two,56067,2018
1406,YOU FIRST,379530,2018
7515,Niagara Sports ...,246335,2018
1817,Promoesport,226012,2018
9755,AREA SPORT TEAM,95736,2018
3087,SPORTBACK,221150,2018
3384,GBG Global Business ...,376514,2018
3384,GBG Global Business ...,76746,2018
1817,Promoesport,273152,2018
3384,GBG Global Business ...,188157,2018
440,Wasserman,281755,2018
2146,InterStarDeporte,242532,2018
1406,YOU FIRST,71835,2018
5527,CANTERA LATINA / ...,131090,2018
1817,Promoesport,64411,2018
2146,InterStarDeporte,203617,2018
4629,RR-Soccer ...,150948,2018
1817,Promoesport,113045,2018
1406,YOU FIRST,156814,2018
4629,RR-Soccer ...,284884,2018
1817,Promoesport,162079,2018
1406,YOU FIRST,111621,2018
4629,RR-Soccer ...,217728,2018
2252,HCM Sports ...,95732,2018
4629,RR-Soccer ...,364603,2018
206,P&P Sport ...,193938,2018
4114,YSI Football ...,37917,2018
440,Wasserman,298197,2018
282,Rafaela Pimenta,176140,2018
1406,YOU FIRST,177046,2018
190,CAA Stellar,184767,2018
1406,YOU FIRST,228761,2018
2252,HCM Sports ...,98596,2018
440,Wasserman,299715,2018
2146,InterStarDeporte,302991,2018
1406,YOU FIRST,199330,2018
1817,Promoesport,288453,2018
1817,Promoesport,404688,2018
1817,Promoesport,207922,2018
440,Wasserman,65331,2018
5041,AC Talent,32467,2019
2252,HCM Sports ...,326330,2019
206,P&P Sport ...,362842,2019
5041,AC Talent,388548,2019
413,Gestifute,296622,2019
1406,YOU FIRST,225020,2019
13,LIAN Sports Group,257462,2019
5663,VIDA 11,250845,2019
7515,Niagara Sports ...,396341,2019
2722,Universal Twenty Two,76061,2019
190,CAA Stellar,148928,2019
2560,Kemari,205562,2019
6018,Excellence Sport,548188,2019
440,Wasserman,461617,2019
7515,Niagara Sports ...,128223,2019
413,Gestifute,462250,2019
8509,VV Consulting,346289,2019
440,Wasserman,227805,2019
586,SEG,146227,2019
2146,InterStarDeporte,251860,2019
413,Gestifute,35939,2019
413,Gestifute,367466,2019
190,CAA Stellar,63463,2019
1881,Sport Cover,127189,2019
1817,Promoesport,372246,2019
5041,AC Talent,59561,2019
2146,InterStarDeporte,495629,2019
6003,Eleven Talent Group,98322,2019
413,Gestifute,225122,2019
1817,Promoesport,527350,2019
9355,AIS Football,396894,2019
1406,YOU FIRST,428948,2019
7631,Gelu Rodríguez,246291,2019
440,Wasserman,355628,2019
5041,AC Talent,351809,2019
1406,YOU FIRST,517842,2019
1406,YOU FIRST,465967,2019
1406,YOU FIRST,289286,2019
1406,YOU FIRST,99352,2019
176,Nordic Sky,316264,2019
1406,YOU FIRST,594926,2019
440,Wasserman,616369,2019
282,Rafaela Pimenta,177847,2019
440,Wasserman,99353,2019
2722,Universal Twenty Two,349066,2019
440,Wasserman,625654,2019
1406,YOU FIRST,207302,2019
5157,RGFOOTBALL,178425,2019
190,CAA Stellar,439465,2019
1406,YOU FIRST,338425,2019
1817,Promoesport,30749,2019
2146,InterStarDeporte,399776,2019
2146,InterStarDeporte,527964,2019
440,Wasserman,204102,2019
2146,InterStarDeporte,44412,2019
440,Wasserman,65467,2019
4837,Goal Management,335225,2019
2146,InterStarDeporte,341277,2019
440,Wasserman,222571,2019
2722,Universal Twenty Two,341278,2019
2146,InterStarDeporte,175449,2019
190,CAA Stellar,548111,2019
1406,YOU FIRST,627294,2019
1406,YOU FIRST,177467,2019
9755,AREA SPORT TEAM,95736,2019
1817,Promoesport,226012,2019
3087,SPORTBACK,221150,2019
2146,InterStarDeporte,302991,2019
3384,GBG Global Business ...,76746,2019
3384,GBG Global Business ...,376514,2019
1817,Promoesport,273152,2019
3933,DW Sports Management,409106,2019
1817,Promoesport,297194,2019
1406,YOU FIRST,609361,2019
4629,RR-Soccer ...,340339,2019
2234,FairSport,192735,2019
4097,FOOTALENT,137616,2019
2146,InterStarDeporte,423444,2019
4610,The Player ...,129473,2019
2146,InterStarDeporte,309110,2019
1817,Promoesport,372051,2019
1406,YOU FIRST,64598,2019
586,SEG,495601,2019
1406,YOU FIRST,72310,2019
4016,KIN Partners,423166,2019
1817,Promoesport,336869,2019
1817,Promoesport,242497,2019
190,CAA Stellar,184767,2019
1817,Promoesport,263856,2019
3654,Go Pro Sport ...,425028,2019
1817,Promoesport,278837,2019
2252,HCM Sports ...,98596,2019
440,Wasserman,299715,2019
1817,Promoesport,133794,2019
1817,Promoesport,88490,2019
413,Gestifute,257851,2019
5041,AC Talent,175323,2019
440,Wasserman,203778,2019
5157,RGFOOTBALL,361238,2019
1817,Promoesport,125931,2019
1406,YOU FIRST,449496,2019
7515,Niagara Sports ...,455181,2019
1817,Promoesport,404688,2019
7562,FutureBall,251106,2019
440,Wasserman,199369,2019
5588,JP PACHON SPORTS,45882,2019
13,LIAN Sports Group,242301,2019
1817,Promoesport,278296,2019
728,SPOCS Global Sports,224884,2019
13,LIAN Sports Group,350364,2019
7631,Gelu Rodríguez,217144,2019
13,LIAN Sports Group,442805,2019
2722,Universal Twenty Two,142920,2019
13,LIAN Sports Group,769063,2019
1406,YOU FIRST,459463,2019
1406,YOU FIRST,76032,2019
1406,YOU FIRST,248738,2019
1406,YOU FIRST,298589,2019
1817,Promoesport,349599,2019
1406,YOU FIRST,62913,2019
1817,Promoesport,216870,2019
190,CAA Stellar,396328,2019
2146,InterStarDeporte,374082,2019
4629,RR-Soccer ...,364603,2019
1406,YOU FIRST,298575,2019
2146,InterStarDeporte,242532,2019
1817,Promoesport,251680,2019
2658,EGGO Asesores ...,288376,2019
10158,PCR Sports,257376,2019
440,Wasserman,284430,2019
190,CAA Stellar,361104,2020
3384,GBG Global Business ...,446106,2020
190,CAA Stellar,148928,2020
6018,Excellence Sport,548188,2020
2560,Kemari,205562,2020
440,Wasserman,568148,2020
413,Gestifute,462250,2020
4142,Unique Sports Group,64000,2020
4610,The Player ...,92947,2020
6003,Eleven Talent Group,60410,2020
1406,YOU FIRST,461866,2020
1406,YOU FIRST,711628,2020
1817,Promoesport,74294,2020
1406,YOU FIRST,214775,2020
4629,RR-Soccer ...,284884,2020
5041,AC Talent,32467,2020
1817,Promoesport,111961,2020
1817,Promoesport,676042,2020
1817,Promoesport,88490,2020
1817,Promoesport,587562,2020
1406,YOU FIRST,428948,2020
5041,AC Talent,351809,2020
440,Wasserman,355628,2020
1406,YOU FIRST,517842,2020
1406,YOU FIRST,289286,2020
1406,YOU FIRST,465967,2020
440,Wasserman,616369,2020
282,Rafaela Pimenta,177847,2020
440,Wasserman,99353,2020
440,Wasserman,625654,2020
2722,Universal Twenty Two,349066,2020
4837,Goal Management,585323,2020
190,CAA Stellar,229604,2020
1817,Promoesport,547248,2020
2146,InterStarDeporte,399776,2020
1817,Promoesport,349599,2020
1406,YOU FIRST,631098,2020
2146,InterStarDeporte,341277,2020
1817,Promoesport,627287,2020
440,Wasserman,65467,2020
5041,AC Talent,59561,2020
2146,InterStarDeporte,175449,2020
190,CAA Stellar,548111,2020
1817,Promoesport,395694,2020
13,LIAN Sports Group,126737,2020
2258,GG11,234523,2020
1406,YOU FIRST,354741,2020
190,CAA Stellar,262396,2020
190,CAA Stellar,591916,2020
190,CAA Stellar,447052,2020
190,CAA Stellar,625047,2020
5157,RGFOOTBALL,178425,2020
1406,YOU FIRST,338425,2020
1817,Promoesport,226012,2020
7515,Niagara Sports ...,246335,2020
2146,InterStarDeporte,302991,2020
3087,SPORTBACK,221150,2020
3384,GBG Global Business ...,376514,2020
3239,Fútbol División,648812,2020
7515,Niagara Sports ...,841121,2020
7515,Niagara Sports ...,355336,2020
1817,Promoesport,273152,2020
6670,Hernan Berman,282694,2020
1817,Promoesport,561745,2020
440,Wasserman,284430,2020
1817,Promoesport,713632,2020
10158,PCR Sports,257376,2020
2722,Universal Twenty Two,491693,2020
190,CAA Stellar,468700,2020
1817,Promoesport,58330,2020
1406,YOU FIRST,223053,2020
1817,Promoesport,297784,2020
1817,Promoesport,281989,2020
2146,InterStarDeporte,59551,2020
190,CAA Stellar,631223,2020
1406,YOU FIRST,284872,2020
1817,Promoesport,631221,2020
1817,Promoesport,162079,2020
1406,YOU FIRST,211251,2020
190,CAA Stellar,424784,2020
1817,Promoesport,262365,2020
440,Wasserman,299715,2020
413,Gestifute,257851,2020
4972,B360 Sports,618806,2020
2146,InterStarDeporte,617059,2020
440,Wasserman,702332,2020
5041,AC Talent,175323,2020
1817,Promoesport,125931,2020
10591,SBB Global,205569,2020
1817,Promoesport,67548,2020
440,Wasserman,611198,2020
1817,Promoesport,212391,2020
7515,Niagara Sports ...,455181,2020
2146,InterStarDeporte,430488,2020
1406,YOU FIRST,248738,2020
190,CAA Stellar,568183,2020
1406,YOU FIRST,298589,2020
1817,Promoesport,216870,2020
1406,YOU FIRST,228761,2020
1406,YOU FIRST,298575,2020
1817,Promoesport,251680,2020
1406,YOU FIRST,58115,2020
1705,Score Futbol,337922,2020
5041,AC Talent,39907,2020
1406,YOU FIRST,684253,2020
6003,Eleven Talent Group,242299,2020
1817,Promoesport,506248,2020
4629,RR-Soccer ...,150948,2020
7631,Gelu Rodríguez,138935,2020
2146,InterStarDeporte,892217,2020
190,CAA Stellar,184767,2020
4142,Unique Sports Group,598608,2020
1817,Promoesport,242497,2020
2146,InterStarDeporte,718035,2020
1817,Promoesport,278837,2020
440,Wasserman,634461,2020
190,CAA Stellar,676318,2020
1817,Promoesport,133794,2020
2252,HCM Sports ...,98596,2020
5373,IFManagement s.r.o,239962,2020
1406,YOU FIRST,448628,2020
586,SEG,366930,2020
440,Wasserman,189452,2020
5713,CMG Sports,383153,2020
1817,Promoesport,251876,2020
1406,YOU FIRST,71918,2020
413,Gestifute,361254,2020
12,PRO Profil GmbH,79642,2020
1817,Promoesport,718201,2020
440,Wasserman,199369,2020
1406,YOU FIRST,448835,2020
440,Wasserman,221321,2020
1406,YOU FIRST,51667,2020
7515,Niagara Sports ...,127554,2020
1817,Promoesport,207922,2020
2377,Signature - ISCM AG,196435,2020
190,CAA Stellar,202984,2020
190,CAA Stellar,293388,2020
440,Wasserman,65331,2020
413,Gestifute,329812,2020
1553,Fernando Felicevich,60890,2020
1817,Promoesport,404688,2020
190,CAA Stellar,311696,2020
2658,EGGO Asesores ...,408895,2020
1817,Promoesport,252667,2020
1817,Promoesport,345083,2020
7515,Niagara Sports ...,513972,2020
847,Proeleven S.A.,435500,2020
3384,GBG Global Business ...,311044,2020
440,Wasserman,254037,2020
9755,AREA SPORT TEAM,225015,2020
847,Proeleven S.A.,225462,2020
7515,Niagara Sports ...,89733,2020
7515,Niagara Sports ...,99559,2020
1817,Promoesport,246204,2020
9755,AREA SPORT TEAM,39151,2020
1893,Friends & Football ...,162652,2020
440,Wasserman,281755,2020
4302,WSMA,402002,2020
1817,Promoesport,131275,2020
7515,Niagara Sports ...,18644,2020
1406,YOU FIRST,399357,2020
440,Wasserman,102146,2020
1817,Promoesport,349836,2020
440,Wasserman,326416,2020
5157,RGFOOTBALL,184779,2020
2295,ROOF,74857,2021
7515,Niagara Sports ...,623521,2021
6018,Excellence Sport,480267,2021
440,Wasserman,182904,2021
5041,AC Talent,18944,2021
440,Wasserman,388542,2021
2146,InterStarDeporte,69751,2021
413,Gestifute,636688,2021
190,CAA Stellar,361104,2021
13,LIAN Sports Group,44162,2021
440,Wasserman,466806,2021
5041,AC Talent,331511,2021
2252,HCM Sports ...,326330,2021
413,Gestifute,466805,2021
2032,SBE Management AG,548031,2021
8083,Premier Sports ...,58864,2021
6003,Eleven Talent Group,26399,2021
2252,HCM Sports ...,95732,2021
9054,TEAM DEPAY,167850,2021
7515,Niagara Sports ...,308278,2021
1406,YOU FIRST,599231,2021
5663,VIDA 11,250845,2021
2560,Kemari,205562,2021
413,Gestifute,462250,2021
1406,YOU FIRST,668177,2021
5041,AC Talent,742201,2021
190,CAA Stellar,775605,2021
190,CAA Stellar,229604,2021
1817,Promoesport,547248,2021
2146,InterStarDeporte,399776,2021
2146,InterStarDeporte,494880,2021
4837,Goal Management,585323,2021
440,Wasserman,80293,2021
1817,Promoesport,349599,2021
5663,VIDA 11,627282,2021
1406,YOU FIRST,631098,2021
440,Wasserman,65467,2021
5041,AC Talent,59561,2021
1817,Promoesport,627287,2021
4837,Goal Management,335225,2021
190,CAA Stellar,568157,2021
2146,InterStarDeporte,175449,2021
440,Wasserman,568156,2021
190,CAA Stellar,614464,2021
4611,Panthera Sports,355861,2021
1406,YOU FIRST,177467,2021
1406,YOU FIRST,627294,2021
190,CAA Stellar,461631,2021
1406,YOU FIRST,766552,2021
10127,Epic Sports,776890,2021
1406,YOU FIRST,766583,2021
2252,HCM Sports ...,170646,2021
1406,YOU FIRST,711628,2021
6003,Eleven Talent Group,60410,2021
4629,RR-Soccer ...,537373,2021
1406,YOU FIRST,214775,2021
1817,Promoesport,74294,2021
10167,Elite Sports ...,91849,2021
5041,AC Talent,32467,2021
4629,RR-Soccer ...,284884,2021
5527,CANTERA LATINA / ...,125165,2021
1817,Promoesport,676042,2021
1406,YOU FIRST,610461,2021
1817,Promoesport,587562,2021
413,Gestifute,361254,2021
5041,AC Talent,351809,2021
440,Wasserman,355628,2021
1406,YOU FIRST,517842,2021
1406,YOU FIRST,465967,2021
4610,The Player ...,129473,2021
440,Wasserman,616369,2021
1406,YOU FIRST,594926,2021
282,Rafaela Pimenta,177847,2021
6018,Excellence Sport,548188,2021
440,Wasserman,99353,2021
1406,YOU FIRST,625658,2021
2722,Universal Twenty Two,349066,2021
440,Wasserman,227805,2021
586,SEG,146227,2021
440,Wasserman,625654,2021
4064,Libera Sports,298583,2021
1817,Promoesport,668212,2021
440,Wasserman,707274,2021
413,Gestifute,367466,2021
190,CAA Stellar,63463,2021
2146,InterStarDeporte,495629,2021
1817,Promoesport,372246,2021
1,ROGON,617074,2021
6003,Eleven Talent Group,98322,2021
1817,Promoesport,527350,2021
5041,AC Talent,328914,2021
413,Gestifute,225122,2021
413,Gestifute,173900,2021
9355,AIS Football,396894,2021
7631,Gelu Rodríguez,617081,2021
2146,InterStarDeporte,101118,2021
2146,InterStarDeporte,99922,2021
1406,YOU FIRST,27374,2021
2146,InterStarDeporte,401624,2021
5041,AC Talent,341227,2021
1817,Promoesport,630998,2021
4837,Goal Management,191217,2021
1817,Promoesport,395694,2021
1817,Promoesport,429901,2021
1406,YOU FIRST,718580,2021
10158,PCR Sports,100131,2021
1817,Promoesport,263856,2021
13,LIAN Sports Group,126737,2021
190,CAA Stellar,262396,2021
1406,YOU FIRST,625014,2021
1406,YOU FIRST,354741,2021
190,CAA Stellar,591916,2021
190,CAA Stellar,447052,2021
5157,RGFOOTBALL,178425,2021
3384,GBG Global Business ...,376514,2021
7424,AIM fútbol,857939,2021
3384,GBG Global Business ...,76746,2021
4097,FOOTALENT,137616,2021
1817,Promoesport,273152,2021
7515,Niagara Sports ...,841121,2021
7562,FutureBall,251106,2021
440,Wasserman,199369,2021
7515,Niagara Sports ...,561613,2021
1406,YOU FIRST,609361,2021
1406,YOU FIRST,740253,2021
1406,YOU FIRST,448628,2021
2146,InterStarDeporte,636093,2021
2146,InterStarDeporte,423444,2021
2146,InterStarDeporte,309110,2021
6670,Hernan Berman,282694,2021
1406,YOU FIRST,248738,2021
190,CAA Stellar,634116,2021
2146,InterStarDeporte,341266,2021
1406,YOU FIRST,298589,2021
1817,Promoesport,216870,2021
1406,YOU FIRST,298575,2021
2146,InterStarDeporte,242532,2021
4408,MRP.POSITIONUMBER,367464,2021
440,Wasserman,284430,2021
440,Wasserman,328480,2021
10591,SBB Global,205569,2021
440,Wasserman,611198,2021
7515,Niagara Sports ...,455181,2021
1817,Promoesport,212391,2021
10669,11MANGMT,668041,2021
1406,YOU FIRST,207302,2021
1817,Promoesport,278296,2021
1817,Promoesport,166677,2021
440,Wasserman,632495,2021
1817,Promoesport,251876,2021
13,LIAN Sports Group,350364,2021
1406,YOU FIRST,72479,2021
13,LIAN Sports Group,632498,2021
13,LIAN Sports Group,442805,2021
7631,Gelu Rodríguez,217144,2021
190,CAA Stellar,513031,2021
2146,InterStarDeporte,706138,2021
2722,Universal Twenty Two,331498,2021
7562,FutureBall,256267,2021
13,LIAN Sports Group,632499,2021
440,Wasserman,102146,2021
1553,Fernando Felicevich,186862,2021
1817,Promoesport,349836,2021
5157,RGFOOTBALL,184779,2021
6383,WORLD SPORTS ...,211389,2021
1406,YOU FIRST,32522,2021
5157,RGFOOTBALL,786438,2021
1705,Score Futbol,90451,2021
5041,AC Talent,330352,2021
2658,EGGO Asesores ...,225593,2021
6018,Excellence Sport,339816,2021
440,Wasserman,296783,2021
440,Wasserman,149231,2021
728,SPOCS Global Sports,900166,2021
2722,Universal Twenty Two,56067,2021
2722,Universal Twenty Two,334222,2021
1705,Score Futbol,92693,2021
190,CAA Stellar,184672,2021
7515,Niagara Sports ...,513972,2021
1817,Promoesport,252667,2021
3384,GBG Global Business ...,311044,2021
440,Wasserman,254037,2021
9755,AREA SPORT TEAM,225015,2021
6003,Eleven Talent Group,30321,2021
1406,YOU FIRST,195605,2021
1406,YOU FIRST,257062,2021
1410,Konstantinos Farras,34322,2015
4142,Unique Sports Group,195246,2015
4142,Unique Sports Group,124502,2015
199,Sports360 GmbH,196792,2015
79,ISM Int. Soccer ...,31095,2015
4016,KIN Partners,53622,2015
199,Sports360 GmbH,28947,2015
1,ROGON,245034,2015
282,Rafaela Pimenta,55735,2015
7265,UDN SPORTS,81785,2015
8547,Dirk Hebel,35207,2015
8083,Premier Sports ...,58864,2015
199,Sports360 GmbH,94201,2015
12,PRO Profil GmbH,8317,2015
1,ROGON,35247,2015
8547,Dirk Hebel,231586,2015
1,ROGON,10471,2015
117,Robert Schneider,38440,2015
76,Karl M. Herzog ...,117674,2015
1,ROGON,85148,2015
12,PRO Profil GmbH,237732,2015
76,Karl M. Herzog ...,157927,2015
199,Sports360 GmbH,43512,2015
7867,VPA Sports,206386,2015
1,ROGON,148967,2015
5088,CS,227078,2015
4605,CN Sports,202591,2015
1553,Fernando Felicevich,89701,2015
4142,Unique Sports Group,126414,2015
2295,ROOF,82097,2015
1875,KL Sportsbase,182752,2015
1875,KL Sportsbase,61087,2015
5702,SQUARE SPORTS GROUP,261406,2015
2295,ROOF,196231,2015
13,LIAN Sports Group,143559,2015
199,Sports360 GmbH,39020,2015
8547,Dirk Hebel,228948,2015
4142,Unique Sports Group,94005,2015
199,Sports360 GmbH,1662,2015
4972,B360 Sports,55510,2015
4142,Unique Sports Group,89650,2015
4142,Unique Sports Group,40478,2015
1,ROGON,146164,2015
3933,DW Sports Management,118022,2015
7564,Sports eXcellence ...,227102,2015
1,ROGON,45660,2015
13,LIAN Sports Group,192565,2015
2722,Universal Twenty Two,59783,2015
2295,ROOF,195782,2015
1292,Solbakken / Player ...,42234,2015
4016,KIN Partners,196948,2015
1061,World in Motion,85789,2015
176,Nordic Sky,19305,2015
1,ROGON,85867,2015
190,CAA Stellar,77809,2015
2377,Signature - ISCM AG,111455,2015
2377,Signature - ISCM AG,212723,2015
8547,Dirk Hebel,48298,2015
1875,KL Sportsbase,151636,2015
117,Robert Schneider,31041,2015
199,Sports360 GmbH,42783,2015
2773,11WINS,47285,2015
12,PRO Profil GmbH,32711,2015
770,FPA Fairplay Agency ...,19819,2015
4605,CN Sports,55089,2015
199,Sports360 GmbH,140579,2015
199,Sports360 GmbH,166601,2015
199,Sports360 GmbH,135343,2015
6627,IZ,132529,2015
4142,Unique Sports Group,70285,2015
4605,CN Sports,57845,2015
199,Sports360 GmbH,19548,2015
1,ROGON,333241,2015
4142,Unique Sports Group,82009,2015
3223,Soccer Mondial AG,68033,2015
1553,Fernando Felicevich,89718,2015
199,Sports360 GmbH,112935,2015
117,Robert Schneider,30070,2015
1,ROGON,85864,2015
199,Sports360 GmbH,160954,2015
12,PRO Profil GmbH,126281,2015
8547,Dirk Hebel,43984,2015
496,Soccer and more,127177,2015
1193,Apertura Sports GmbH,91841,2015
199,Sports360 GmbH,261905,2015
4064,Libera Sports,159522,2015
496,Soccer and more,87650,2015
3993,DC International ...,44713,2015
1817,Promoesport,171167,2015
2295,ROOF,119234,2015
4567,NINE Group,234375,2015
1817,Promoesport,185245,2015
440,Wasserman,33210,2015
4545,INSUA GROUP,45599,2015
4605,CN Sports,187491,2015
76,Karl M. Herzog ...,120296,2015
1875,KL Sportsbase,44521,2015
4142,Unique Sports Group,86848,2015
8804,Seth Sports,189475,2015
586,SEG,129513,2015
199,Sports360 GmbH,170527,2015
4142,Unique Sports Group,79501,2015
2377,Signature - ISCM AG,42203,2015
586,SEG,36898,2015
1,ROGON,124732,2015
199,Sports360 GmbH,162434,2015
199,Sports360 GmbH,282660,2015
2295,ROOF,31218,2015
2295,ROOF,119211,2015
1,ROGON,51100,2015
1,ROGON,94199,2015
12,PRO Profil GmbH,79377,2015
12,PRO Profil GmbH,16520,2015
160,HAGMAYR ...,59082,2015
12,PRO Profil GmbH,39259,2015
199,Sports360 GmbH,53437,2015
7564,Sports eXcellence ...,49723,2015
8738,MVP United,160943,2015
9067,Tenet Football,74295,2015
4142,Unique Sports Group,38415,2015
12,PRO Profil GmbH,48164,2015
199,Sports360 GmbH,43274,2015
641,YMU Group,67685,2015
3223,Soccer Mondial AG,215864,2015
10084,JG Management,196770,2015
13,LIAN Sports Group,109256,2015
199,Sports360 GmbH,196095,2015
71,Int. Sport ...,91423,2015
586,SEG,106405,2015
2295,ROOF,59238,2015
2377,Signature - ISCM AG,156676,2015
190,CAA Stellar,126638,2015
199,Sports360 GmbH,111275,2015
496,Soccer and more,111277,2015
117,Robert Schneider,4018,2015
2295,ROOF,168186,2015
199,Sports360 GmbH,118847,2015
117,Robert Schneider,1986,2015
12,PRO Profil GmbH,238541,2015
79,ISM Int. Soccer ...,1791,2015
2377,Signature - ISCM AG,51356,2015
76,Karl M. Herzog ...,26878,2015
199,Sports360 GmbH,156779,2015
4064,Libera Sports,50303,2015
2295,ROOF,84435,2015
117,Robert Schneider,5072,2015
3051,ESHA,195906,2015
79,ISM Int. Soccer ...,150080,2015
199,Sports360 GmbH,84938,2015
199,Sports360 GmbH,110036,2015
199,Sports360 GmbH,41023,2015
199,Sports360 GmbH,1126,2015
8547,Dirk Hebel,282577,2015
8547,Dirk Hebel,189073,2015
2615,INNfootball,117469,2015
199,Sports360 GmbH,51176,2015
440,Wasserman,50512,2015
190,CAA Stellar,39306,2015
4142,Unique Sports Group,99331,2015
13,LIAN Sports Group,202228,2015
1875,KL Sportsbase,109436,2015
3223,Soccer Mondial AG,192616,2015
76,Karl M. Herzog ...,89542,2015
1406,YOU FIRST,195736,2015
586,SEG,201135,2015
76,Karl M. Herzog ...,1277,2015
190,CAA Stellar,168543,2015
1406,YOU FIRST,31007,2015
76,Karl M. Herzog ...,153628,2015
2295,ROOF,190284,2015
199,Sports360 GmbH,31910,2015
190,CAA Stellar,119169,2015
2295,ROOF,142281,2015
190,CAA Stellar,44607,2015
2773,11WINS,1784,2015
440,Wasserman,247661,2015
199,Sports360 GmbH,42044,2015
7265,UDN SPORTS,103310,2015
2295,ROOF,55508,2015
7424,AIM fútbol,83895,2015
2295,ROOF,39426,2015
12,PRO Profil GmbH,241307,2015
2252,HCM Sports ...,93184,2015
117,Robert Schneider,52530,2015
1,ROGON,120205,2015
199,Sports360 GmbH,21327,2015
4219,M-Soccermanagement,126534,2015
4142,Unique Sports Group,85164,2015
4142,Unique Sports Group,55114,2015
10669,11MANGMT,75852,2015
1,ROGON,193900,2015
117,Robert Schneider,41507,2015
2295,ROOF,60028,2015
176,Nordic Sky,226450,2015
7265,UDN SPORTS,86175,2015
2295,ROOF,89591,2015
440,Wasserman,38360,2015
3464,Amin Sakman,193050,2015
4064,Libera Sports,179634,2015
1292,Solbakken / Player ...,73517,2015
496,Soccer and more,196826,2015
199,Sports360 GmbH,85906,2015
8547,Dirk Hebel,31216,2015
440,Wasserman,58500,2015
1875,KL Sportsbase,187496,2015
2377,Signature - ISCM AG,80031,2015
1406,YOU FIRST,59054,2015
4142,Unique Sports Group,49501,2015
2295,ROOF,82361,2015
199,Sports360 GmbH,196792,2016
12,PRO Profil GmbH,44466,2016
199,Sports360 GmbH,28947,2016
79,ISM Int. Soccer ...,31095,2016
8547,Dirk Hebel,35207,2016
199,Sports360 GmbH,74842,2016
7265,UDN SPORTS,81785,2016
8083,Premier Sports ...,58864,2016
2722,Universal Twenty Two,349066,2016
8547,Dirk Hebel,85543,2016
199,Sports360 GmbH,43512,2016
7867,VPA Sports,59032,2016
7867,VPA Sports,206386,2016
4605,CN Sports,202591,2016
5088,CS,227078,2016
199,Sports360 GmbH,85906,2016
12,PRO Profil GmbH,34787,2016
4142,Unique Sports Group,126414,2016
1553,Fernando Felicevich,89701,2016
1875,KL Sportsbase,182752,2016
2295,ROOF,309400,2016
1875,KL Sportsbase,61087,2016
8547,Dirk Hebel,173491,2016
5702,SQUARE SPORTS GROUP,261406,2016
4142,Unique Sports Group,82009,2016
7564,Sports eXcellence ...,196829,2016
199,Sports360 GmbH,39020,2016
13,LIAN Sports Group,143559,2016
8547,Dirk Hebel,228948,2016
4728,HB Family Office,54659,2016
1875,KL Sportsbase,265176,2016
728,SPOCS Global Sports,224884,2016
4142,Unique Sports Group,94005,2016
199,Sports360 GmbH,1662,2016
7564,Sports eXcellence ...,265159,2016
3098,spiel-gestalter,288348,2016
496,Soccer and more,237113,2016
2675,More than Sport GmbH,40074,2016
1,ROGON,106987,2016
2295,ROOF,302215,2016
4711,NGM SPORTS,124410,2016
2252,HCM Sports ...,111078,2016
4064,Libera Sports,111376,2016
7564,Sports eXcellence ...,178459,2016
199,Sports360 GmbH,170527,2016
199,Sports360 GmbH,94559,2016
4016,KIN Partners,196948,2016
2295,ROOF,284270,2016
4142,Unique Sports Group,99331,2016
1,ROGON,85867,2016
176,Nordic Sky,19305,2016
190,CAA Stellar,77809,2016
2295,ROOF,82097,2016
4605,CN Sports,57845,2016
2295,ROOF,243188,2016
2377,Signature - ISCM AG,212723,2016
8547,Dirk Hebel,48298,2016
117,Robert Schneider,31041,2016
199,Sports360 GmbH,42783,2016
2773,11WINS,47285,2016
12,PRO Profil GmbH,32711,2016
770,FPA Fairplay Agency ...,19819,2016
199,Sports360 GmbH,140579,2016
4605,CN Sports,55089,2016
2295,ROOF,84435,2016
2032,SBE Management AG,257814,2016
4142,Unique Sports Group,160241,2016
199,Sports360 GmbH,135343,2016
199,Sports360 GmbH,166601,2016
1,ROGON,223974,2016
199,Sports360 GmbH,19548,2016
2773,11WINS,185427,2016
3223,Soccer Mondial AG,68033,2016
2722,Universal Twenty Two,206542,2016
4567,NINE Group,234375,2016
12,PRO Profil GmbH,187499,2016
2295,ROOF,119234,2016
1,ROGON,124732,2016
2773,11WINS,227110,2016
2377,Signature - ISCM AG,42203,2016
199,Sports360 GmbH,162434,2016
199,Sports360 GmbH,282660,2016
1,ROGON,94199,2016
1,ROGON,51100,2016
2295,ROOF,119211,2016
2295,ROOF,317735,2016
190,CAA Stellar,232418,2016
2773,11WINS,296397,2016
12,PRO Profil GmbH,79377,2016
12,PRO Profil GmbH,300508,2016
190,CAA Stellar,39306,2016
13,LIAN Sports Group,202228,2016
4064,Libera Sports,179634,2016
3223,Soccer Mondial AG,192616,2016
