url,error,status,user
https://www.transfermarkt.com/nathan-ake/leistungsdatendetails/spieler/177476/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
https://www.transfermarkt.com/mario-suarez/leistungsdatendetails/spieler/37337/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
https://www.transfermarkt.com/miguel-britos/leistungsdatendetails/spieler/76799/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
https://www.transfermarkt.com/gabriele-angella/leistungsdatendetails/spieler/86793/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
https://www.transfermarkt.com/joel-ekstrand/leistungsdatendetails/spieler/69912/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36"
https://www.transfermarkt.com/tommie-hoban/leistungsdatendetails/spieler/183161/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
https://www.transfermarkt.com/essaid-belkalem/leistungsdatendetails/spieler/162395/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
https://www.transfermarkt.com/jose-cholevas/leistungsdatendetails/spieler/41112/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
https://www.transfermarkt.com/daniel-pudil/leistungsdatendetails/spieler/35583/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0
https://www.transfermarkt.com/miguel-layun/leistungsdatendetails/spieler/58576/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
https://www.transfermarkt.com/allan-nyom/leistungsdatendetails/spieler/111508/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
https://www.transfermarkt.com/juan-carlos-paredes/leistungsdatendetails/spieler/100507/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.157 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/229.0.0.35.117;]"
